event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,11,steep,40,0.45000000000000000000,160.5,99.0,298.59999999999997,270.0000000000000000
CROSS,12,flat,9,0.55555555555555555556,44.0,33.0,44.0,
CROSS,12,moderate,45,0.44444444444444444444,36.0,59.0,41.4,300.0000000000000000
CROSS,12,steep,49,0.42857142857142857143,40.0,47.0,151.6,270.0000000000000000
CROSS,13,flat,6,0.50000000000000000000,,,,
CROSS,13,moderate,35,0.40000000000000000000,24.5,24.5,40.25,270.0000000000000000
CROSS,13,steep,46,0.43478260869565217391,34.0,13.0,80.8,240.0000000000000000
CROSS,14,flat,5,0.60000000000000000000,,,,
CROSS,14,moderate,31,0.38709677419354838710,23.5,60.0,39.25,180.0000000000000000
CROSS,14,steep,36,0.41666666666666666667,66.0,108.5,75.9,90.0000000000000000
CROSS,15,flat,7,0.28571428571428571429,,,,
CROSS,15,moderate,29,0.51724137931034482759,46.0,15.0,61.3,90.0000000000000000
CROSS,15,steep,44,0.40909090909090909091,30.0,76.0,71.24999999999999,270.0000000000000000
CROSS,16,flat,5,0.60000000000000000000,,,,
CROSS,16,moderate,35,0.37142857142857142857,11.0,12.0,95.6,120.0000000000000000
CROSS,16,steep,40,0.50000000000000000000,29.0,43.0,34.4,220.0000000000000000
CROSS,17,flat,3,0.33333333333333333333,,,,
CROSS,17,moderate,28,0.35714285714285714286,86.0,84.0,86.9,240.0000000000000000
CROSS,17,steep,45,0.46666666666666666667,93.5,28.5,111.94999999999999,300.0000000000000000
CROSS,18,flat,2,0.50000000000000000000,,,,
CROSS,18,moderate,22,0.31818181818181818182,41.5,66.5,140.79999999999995,240.0000000000000000
CROSS,18,steep,43,0.53488372093023255814,84.5,42.5,126.35,120.0000000000000000
CROSS,19,flat,3,0E-20,,,,
CROSS,19,moderate,26,0.53846153846153846154,15.5,93.5,16.85,60.0000000000000000
CROSS,19,steep,31,0.48387096774193548387,38.5,60.5,328.2999999999999,220.0000000000000000
CROSS,20,flat,5,0.40000000000000000000,,,,
