month,session_count,event_count,avg_touches_per_day
2025-07-01 00:00:00-04:00,179,178,51.0502793296089385
2025-09-01 00:00:00-04:00,750,745,46.0333333333333333
2025-10-01 00:00:00-04:00,584,580,35.4041095890410959
2025-11-01 00:00:00-04:00,452,449,37.0154867256637168
2025-12-01 00:00:00-05:00,20,19,5.3500000000000000
