month,session_count,event_count,avg_touches_per_day
2025-09-01 00:00:00-04:00,1349,1349,109.6389918458117124
2025-10-01 00:00:00-04:00,1940,1940,82.5443298969072165
2025-11-01 00:00:00-04:00,1554,1552,71.5868725868725869
2025-12-01 00:00:00-05:00,1131,1130,119.6587091069849691
