date,timestamp,event_type,level,direction,touch_sequence_number,vwap,stdev,event_price,distance_to_vwap_ticks,mfe_5m_ticks,mae_5m_ticks,max_up_extension_ticks,max_down_extension_ticks,session_type,bars_type,touch_tolerance_ticks
2024-09-16,2024-09-16 00:03:00-04:00,PIERCE,VWAP,FROM_BELOW,1,19763.884950,0.995991,19762.750000,4.5398000000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:04:00-04:00,PIERCE,VWAP,FROM_BELOW,2,19763.632643,1.015026,19762.250000,5.5305720000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:05:00-04:00,TOUCH,VWAP,FROM_BELOW,3,19763.512522,1.001881,19762.500000,4.0500880000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:07:00-04:00,TOUCH,VWAP,FROM_BELOW,4,19763.366590,1.038079,19763.000000,1.4663600000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:08:00-04:00,PIERCE,VWAP,FROM_BELOW,5,19763.289826,0.992415,19763.000000,1.1593040000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:09:00-04:00,CROSS,VWAP,FROM_BELOW,6,19763.306324,0.993106,19764.500000,4.7747040000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:10:00-04:00,CROSS,VWAP,FROM_ABOVE,1,19763.328070,0.937689,19763.000000,1.3122800000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:11:00-04:00,CROSS,VWAP,FROM_BELOW,7,19763.332500,0.914150,19763.500000,0.67000000000000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:12:00-04:00,TOUCH,VWAP,FROM_ABOVE,2,19763.342379,0.912138,19764.250000,3.6304840000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:16:00-04:00,TOUCH,VWAP,FROM_ABOVE,3,19763.571394,1.084906,19764.000000,1.7144240000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:17:00-04:00,TOUCH,VWAP,FROM_ABOVE,4,19763.607110,1.066787,19764.000000,1.5715600000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:21:00-04:00,TOUCH,VWAP,FROM_ABOVE,5,19764.123894,1.441527,19766.000000,7.5044240000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:23:00-04:00,CROSS,VWAP,FROM_ABOVE,6,19764.125270,1.428469,19763.750000,1.5010800000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:24:00-04:00,CROSS,VWAP,FROM_BELOW,8,19764.165104,1.418263,19765.500000,5.3395840000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:25:00-04:00,TOUCH,VWAP,FROM_ABOVE,7,19764.197413,1.406378,19764.250000,0.21034800000000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:28:00-04:00,PIERCE,VWAP,FROM_ABOVE,8,19764.428862,1.434260,19765.750000,5.2845520000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:31:00-04:00,TOUCH,VWAP,FROM_ABOVE,9,19764.485997,1.417385,19765.000000,2.0560120000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:32:00-04:00,TOUCH,VWAP,FROM_ABOVE,10,19764.490877,1.412607,19765.000000,2.0364920000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:35:00-04:00,CROSS,VWAP,FROM_ABOVE,11,19764.512770,1.398801,19763.750000,3.0510800000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:36:00-04:00,CROSS,VWAP,FROM_BELOW,9,19764.505897,1.381025,19764.750000,0.97641200000000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:37:00-04:00,PIERCE,VWAP,FROM_ABOVE,12,19764.508919,1.377334,19765.250000,2.9643240000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:38:00-04:00,TOUCH,VWAP,FROM_ABOVE,13,19764.516868,1.370872,19765.000000,1.9325280000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:40:00-04:00,PIERCE,VWAP,FROM_ABOVE,14,19764.546190,1.340002,19765.500000,3.8152400000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:44:00-04:00,TOUCH,VWAP,FROM_ABOVE,15,19764.683246,1.365037,19765.500000,3.2670160000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:45:00-04:00,CROSS,VWAP,FROM_ABOVE,16,19764.673816,1.351579,19764.250000,1.6952640000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:46:00-04:00,PIERCE,VWAP,FROM_BELOW,10,19764.669937,1.344343,19764.000000,2.6797480000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:49:00-04:00,TOUCH,VWAP,FROM_BELOW,11,19764.634327,1.329937,19764.500000,0.53730800000000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:50:00-04:00,CROSS,VWAP,FROM_BELOW,12,19764.635769,1.325217,19765.000000,1.4569240000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:56:00-04:00,CROSS,VWAP,FROM_ABOVE,17,19764.859892,1.485816,19763.500000,5.4395680000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:57:00-04:00,CROSS,VWAP,FROM_BELOW,13,19764.863792,1.473083,19766.000000,4.5448320000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:58:00-04:00,CROSS,VWAP,FROM_ABOVE,18,19764.857873,1.458013,19764.000000,3.4314920000000000,,,154.103892,125.299776,RTH,5m,2.0
2024-09-16,2024-09-16 00:59:00-04:00,TOUCH,VWAP,FROM_BELOW,14,19764.857656,1.456557,19764.750000,0.43062400000000000000,,,154.103892,125.299776,RTH,5m,2.0
