hour,minute,avg_reaction_size,event_count
6,20,,1
6,21,,1
6,22,,1
6,23,,1
6,24,,2
6,25,,2
6,26,,2
6,28,,1
6,29,,1
6,30,,3
6,31,,2
6,32,,1
6,33,,2
6,35,,3
6,36,,1
6,37,,4
6,38,,3
6,41,,1
6,42,,3
6,43,,1
6,44,,2
6,45,,4
6,46,,2
6,47,,1
6,48,,4
6,49,,4
6,50,,2
6,51,,1
6,52,,1
6,53,,2
6,54,,1
6,55,,1
6,56,,3
6,57,,2
6,59,,3
7,0,,4
7,1,,2
7,2,,3
7,3,,4
7,4,,3
7,5,,1
7,6,,3
7,7,,1
7,8,,2
7,9,,2
7,10,,3
7,11,,3
7,12,,3
7,13,,1
7,14,,2
7,15,,2
7,16,,2
7,17,,3
7,18,,2
7,20,,2
7,21,,2
7,22,,2
7,23,,2
7,24,,2
7,25,,2
7,26,,2
7,27,,3
7,28,,3
7,29,,3
7,30,,2
7,31,,1
7,32,,1
7,34,,1
7,35,,1
7,36,,1
7,37,,3
7,38,,3
7,39,,3
7,40,,4
7,41,,3
7,42,,1
7,43,,3
7,44,,1
7,46,,2
7,47,,2
7,48,,1
7,49,,2
7,50,,2
7,51,,3
7,52,,3
7,53,,1
7,54,,3
7,55,,3
7,56,,2
7,57,,2
7,58,,1
7,59,,1
8,0,,4
8,1,,4
8,2,,4
8,3,,4
8,4,,3
8,5,,3
8,6,,4
8,7,,3
8,8,,5
8,9,,3
8,10,,2
8,11,,4
8,12,,4
8,13,,2
8,14,,1
8,15,,5
8,16,,4
8,17,,3
8,18,,4
8,19,,3
8,20,,1
8,21,,2
8,23,,4
8,24,,2
8,25,,2
8,26,,3
8,27,,3
8,28,,3
8,29,,5
8,30,,9
8,31,,8
8,32,,3
8,33,,5
8,34,,1
8,35,,4
8,36,,4
8,37,,4
8,38,,3
8,39,,2
8,40,,1
8,41,,1
8,42,,2
8,43,,3
8,44,,3
8,45,,3
8,47,,2
8,48,,1
8,49,,3
8,50,,1
8,51,,1
8,52,,2
8,53,,3
8,54,,3
8,55,,1
8,56,,3
8,57,,4
8,58,,3
8,59,,1
9,0,,2
9,1,,1
9,2,,1
9,3,,1
9,4,,1
9,5,,1
9,6,,2
9,7,,1
9,8,,1
9,10,,1
9,11,,3
9,12,,2
9,13,,3
9,14,,1
9,15,,3
9,16,,1
9,17,,1
9,18,,2
9,19,,1
9,20,,1
9,21,,2
9,22,,2
9,23,,2
9,25,,2
9,26,,2
9,27,,2
9,28,,5
9,29,,2
9,30,,6
9,31,,9
9,32,,4
9,33,,4
9,34,,2
9,35,,7
9,36,,5
9,37,,7
9,38,,5
9,39,,5
9,40,,3
9,41,,4
9,42,,4
9,43,,3
9,44,,3
9,45,,4
9,46,,8
9,47,,7
9,48,,9
9,49,,6
9,50,,3
9,51,,5
9,52,,2
9,53,,3
9,54,,1
9,55,,3
9,56,,2
9,57,,5
9,58,,4
9,59,,1
10,0,,5
10,1,,3
10,2,,1
10,4,,2
10,5,,2
10,6,,4
10,7,,4
10,8,,2
10,9,,4
10,11,,1
10,12,,3
10,13,,4
10,14,,5
10,15,,4
10,17,,3
10,18,,3
10,19,,3
10,20,,2
10,21,,4
10,22,,1
10,24,,2
10,25,,5
10,26,,2
10,27,,1
10,28,,4
10,29,,1
10,30,,1
10,31,,2
10,32,16.0000000000000000,4
10,33,,1
10,34,,3
10,35,,1
10,36,,1
10,37,,2
10,38,23.0000000000000000,2
10,39,,3
10,40,,4
10,41,,2
10,43,4.0000000000000000,2
10,44,,1
10,45,,1
10,46,,3
10,48,,1
10,50,,2
10,52,,1
10,53,,1
10,54,,2
10,55,,1
10,56,,2
10,57,,2
10,59,,1
11,0,9.0000000000000000,3
11,1,,2
11,2,,3
11,5,,1
11,7,,2
11,8,,1
11,9,,1
11,10,,1
11,11,,1
11,13,,1
11,14,,1
11,16,,2
11,17,,1
11,18,,1
11,19,,1
11,21,,1
11,22,,1
11,23,,3
11,24,,2
11,26,,3
11,28,,1
11,29,,2
11,30,,1
11,32,,2
11,34,,2
11,35,,4
11,36,,2
11,37,,3
11,38,,3
11,39,,1
11,40,,3
11,41,,5
11,42,,1
11,43,,4
11,44,,2
11,45,,3
11,46,,2
11,47,,5
11,48,,1
11,49,,2
11,50,,2
11,53,,3
11,54,,2
11,55,,5
11,56,,3
11,57,,5
11,58,,4
11,59,,3
12,0,,5
12,1,,3
12,2,,2
12,3,,1
12,4,,2
12,5,,3
12,6,,1
12,7,,4
12,8,,3
12,9,,4
12,10,,4
12,11,,3
12,12,,2
12,13,,1
12,14,,1
12,16,,2
12,17,,2
12,18,,2
12,19,,1
12,20,,4
12,21,,1
12,22,,2
12,23,,6
12,24,,1
12,25,,2
12,26,,3
12,27,,1
12,28,,2
12,30,,1
12,31,,1
12,32,,3
12,33,,1
12,34,,2
12,35,,3
12,36,,3
12,37,,1
12,38,,3
12,39,,1
12,40,,2
12,41,,1
12,43,,1
12,44,,2
12,45,,5
12,46,,3
12,47,,4
12,48,,4
12,49,,2
12,50,,2
12,51,,2
12,52,,1
12,53,,1
12,57,,1
12,58,,1
12,59,,2
13,0,,2
13,1,,1
13,3,,2
13,4,,2
13,5,,1
13,6,,4
13,7,,2
13,8,,1
13,9,,1
13,10,,2
13,11,,2
13,12,,1
13,13,,3
13,14,,1
13,15,,1
13,16,,1
13,17,,2
13,18,,2
13,19,,1
13,20,,1
13,25,16.6666666666666667,3
13,26,66.0000000000000000,1
13,27,21.0000000000000000,2
13,30,13.0000000000000000,1
13,31,,1
13,32,,2
13,33,,4
13,34,,2
13,35,,20
13,37,,1
13,40,,19
13,41,,1
13,42,,1
13,43,,1
13,44,,1
13,45,,38
13,48,,2
13,49,,2
13,50,,17
13,51,,2
13,53,,1
13,54,,1
13,55,77.1538461538461538,13
13,56,77.0000000000000000,1
13,57,117.0000000000000000,1
13,59,79.0000000000000000,1
14,0,58.8510638297872340,47
14,1,,1
14,2,,2
14,3,,2
14,4,,1
14,5,,13
14,7,,2
14,8,,1
14,9,,2
14,10,,11
14,11,,1
14,12,,2
14,13,,1
14,14,,1
14,15,,21
14,16,,2
14,17,,1
14,18,,2
14,20,,8
14,22,,1
14,23,,1
14,24,,1
14,25,66.5555555555555556,9
14,26,146.0000000000000000,1
14,28,277.0000000000000000,1
14,30,48.5757575757575758,33
14,31,,1
14,32,,2
14,33,,1
14,35,,9
14,36,,2
14,37,,2
14,38,,1
14,40,,6
14,41,,2
14,42,,2
14,43,,1
14,45,,24
14,46,,1
14,48,,2
14,49,,1
14,50,,14
14,51,,2
14,52,,1
14,53,,1
14,55,52.2000000000000000,10
14,56,82.0000000000000000,1
14,57,47.0000000000000000,1
15,0,39.1818181818181818,33
15,5,,7
15,8,,1
15,10,,8
15,15,,18
15,20,,8
15,25,51.7777777777777778,9
15,30,64.1111111111111111,27
15,35,,7
15,40,,9
15,43,,1
15,45,,17
15,50,,9
15,52,,1
15,53,,1
15,54,,1
15,55,79.5000000000000000,6
15,56,278.0000000000000000,1
15,57,35.0000000000000000,1
15,59,38.0000000000000000,3
16,0,50.9090909090909091,33
16,1,,3
16,2,,1
16,4,,2
16,5,,3
16,6,,1
16,7,,1
16,8,,2
16,9,,1
16,10,,3
16,11,,1
16,12,,2
16,13,,1
16,15,,7
16,16,,1
16,17,,1
16,20,,5
16,21,,2
16,23,,2
16,24,,2
16,25,25.6666666666666667,3
16,26,43.5000000000000000,2
16,28,44.0000000000000000,2
16,29,54.0000000000000000,2
16,30,37.4000000000000000,10
16,34,,1
16,35,,6
16,36,,3
16,37,,2
16,38,,3
16,40,,4
16,41,,3
16,42,,1
16,43,,3
16,44,,3
16,45,,9
16,46,,2
16,47,,1
16,48,,1
16,49,,1
16,50,,3
16,53,,2
16,54,,2
16,55,12.2500000000000000,6
16,56,,2
16,57,,3
16,58,,3
16,59,,2
17,0,26.4000000000000000,10
18,0,51.3684210526315789,19
18,1,,1
18,2,,1
18,3,,3
18,4,,1
18,5,,11
18,6,,3
18,7,,1
18,8,,2
18,10,,9
18,11,,1
18,12,,2
18,13,,2
18,14,,4
18,15,,16
18,16,,2
18,17,,2
18,19,,2
18,20,,3
18,21,,3
18,22,,3
18,23,,4
18,24,,4
18,25,53.8888888888888889,9
18,26,23.0000000000000000,1
18,27,36.5000000000000000,2
18,29,37.0000000000000000,1
18,30,60.6315789473684211,19
18,31,,3
18,32,,2
18,33,,1
18,34,,2
18,35,,7
18,36,,1
18,37,,1
18,38,,2
18,39,,2
18,40,,6
18,41,,2
18,43,,2
18,44,,1
18,45,,3
18,46,,1
18,47,,1
18,48,,1
18,50,,1
18,55,6.0000000000000000,1
18,57,16.5000000000000000,2
18,58,71.0000000000000000,2
18,59,56.5000000000000000,4
19,0,30.6000000000000000,10
19,2,,1
19,5,,2
19,8,,2
19,9,,2
19,10,,8
19,11,,1
19,12,,3
19,13,,1
19,14,,1
19,15,,8
19,16,,1
19,18,,1
19,20,,3
19,21,,1
19,22,,2
19,23,,2
19,24,,3
19,25,50.6666666666666667,6
19,26,52.0000000000000000,2
19,28,27.0000000000000000,2
19,29,42.5000000000000000,2
19,30,44.1000000000000000,20
19,31,,2
19,33,,1
19,34,,1
19,35,,4
19,36,,1
19,37,,1
19,38,,1
19,39,,1
19,40,,5
19,44,,1
19,45,,10
19,48,,1
19,49,,1
19,50,,2
19,53,,1
19,55,40.6666666666666667,3
19,56,24.0000000000000000,1
19,57,56.0000000000000000,2
19,58,89.5000000000000000,2
19,59,100.0000000000000000,1
20,0,28.2666666666666667,15
20,1,,2
20,2,,1
20,3,,2
20,5,,5
20,7,,1
20,8,,3
20,9,,3
20,10,,8
20,11,,2
20,13,,1
20,15,,11
20,16,,2
20,17,,1
20,19,,2
20,20,,2
20,21,,1
20,22,,1
20,23,,1
20,24,,2
20,25,125.2000000000000000,5
20,26,80.0000000000000000,1
20,27,6.0000000000000000,1
20,28,52.0000000000000000,1
20,29,65.5000000000000000,2
20,30,80.4545454545454545,11
20,35,,4
20,39,,1
20,40,,2
20,43,,1
20,45,,6
20,46,,1
20,47,,2
20,50,,2
20,51,,1
20,52,,1
20,53,,1
20,54,,2
20,55,17.0000000000000000,3
20,57,75.0000000000000000,1
20,59,32.0000000000000000,1
21,0,51.6000000000000000,5
21,1,28.0000000000000000,1
21,2,13.0000000000000000,1
21,3,10.0000000000000000,2
21,5,38.0000000000000000,1
21,9,57.0000000000000000,1
21,15,42.0000000000000000,1
21,16,27.0000000000000000,1
21,17,32.0000000000000000,2
21,19,68.0000000000000000,1
21,20,55.0000000000000000,1
21,22,5.0000000000000000,1
21,23,17.0000000000000000,1
21,28,18.0000000000000000,1
21,30,12.0000000000000000,1
21,31,22.0000000000000000,1
21,32,7.0000000000000000,1
21,34,7.0000000000000000,2
21,35,6.0000000000000000,2
21,36,13.0000000000000000,3
21,37,12.0000000000000000,1
21,39,10.0000000000000000,1
21,40,13.0000000000000000,2
21,41,14.0000000000000000,3
21,42,22.7500000000000000,4
21,43,8.0000000000000000,3
21,44,28.5000000000000000,2
21,45,15.6666666666666667,3
