event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,10,steep,45,0.51111111111111111111,67.0,76.0,98.5,240.0000000000000000
CROSS,11,flat,6,0.33333333333333333333,34.0,23.0,34.0,120.0000000000000000
CROSS,11,moderate,16,0.37500000000000000000,,,,
CROSS,11,steep,42,0.42857142857142857143,99.0,103.0,99.0,
CROSS,12,flat,3,0.66666666666666666667,,,,
CROSS,12,moderate,20,0.50000000000000000000,,,,
CROSS,12,steep,42,0.45238095238095238095,,,,
CROSS,13,flat,5,0.20000000000000000000,,,,
CROSS,13,moderate,22,0.50000000000000000000,,,,
CROSS,13,steep,49,0.44897959183673469388,101.0,101.0,396.2,180.0000000000000000
CROSS,14,flat,6,0.50000000000000000000,,,,
CROSS,14,moderate,21,0.47619047619047619048,,,,
CROSS,14,steep,36,0.58333333333333333333,,,,
CROSS,15,flat,6,0.50000000000000000000,13.0,44.0,13.0,180.0000000000000000
CROSS,15,moderate,17,0.41176470588235294118,20.0,26.0,20.0,120.0000000000000000
CROSS,15,steep,47,0.42553191489361702128,27.0,37.0,53.099999999999994,200.0000000000000000
CROSS,16,flat,6,0.66666666666666666667,32.0,41.5,51.8,180.0000000000000000
CROSS,16,moderate,13,0.46153846153846153846,7.0,13.0,7.0,
CROSS,16,steep,37,0.43243243243243243243,27.0,77.0,27.0,180.0000000000000000
CROSS,17,flat,3,0E-20,,,,
CROSS,17,moderate,11,0.63636363636363636364,0.0,18.0,0.0,
CROSS,17,steep,45,0.46666666666666666667,31.0,25.0,49.4,195.0000000000000000
CROSS,18,flat,3,0.33333333333333333333,,,,
CROSS,18,moderate,16,0.43750000000000000000,,,,
CROSS,18,steep,45,0.46666666666666666667,56.0,29.0,73.35,180.0000000000000000
CROSS,19,flat,7,0.57142857142857142857,14.0,19.0,14.0,
CROSS,19,moderate,16,0.56250000000000000000,4.0,22.0,4.0,60.0000000000000000
CROSS,19,steep,34,0.47058823529411764706,58.0,46.0,60.7,160.0000000000000000
CROSS,20,flat,5,0.60000000000000000000,,,,
CROSS,20,moderate,16,0.56250000000000000000,,,,
CROSS,20,steep,41,0.48780487804878048780,9.0,51.0,9.0,
CROSS,21,flat,7,0.28571428571428571429,25.0,24.0,25.0,180.0000000000000000
CROSS,21,moderate,14,0.42857142857142857143,5.0,15.0,5.0,
CROSS,21,steep,30,0.53333333333333333333,20.0,44.5,27.2,60.0000000000000000
CROSS,22,flat,8,0.50000000000000000000,27.0,29.0,27.0,120.0000000000000000
CROSS,22,moderate,15,0.40000000000000000000,6.0,12.0,6.0,180.0000000000000000
CROSS,22,steep,37,0.45945945945945945946,12.0,34.0,27.299999999999997,240.0000000000000000
CROSS,23,flat,3,0.33333333333333333333,,,,
CROSS,23,moderate,14,0.35714285714285714286,5.0,12.0,5.0,300.0000000000000000
CROSS,23,steep,34,0.38235294117647058824,24.0,34.5,119.14999999999996,220.0000000000000000
CROSS,24,flat,4,0.50000000000000000000,,,,
CROSS,24,moderate,14,0.42857142857142857143,15.5,45.0,18.65,240.0000000000000000
CROSS,24,steep,35,0.48571428571428571429,13.5,22.0,13.95,210.0000000000000000
CROSS,25,flat,5,0.60000000000000000000,,,,
CROSS,25,moderate,13,0.38461538461538461538,10.0,17.0,10.9,60.0000000000000000
CROSS,25,steep,29,0.44827586206896551724,26.5,29.5,36.849999999999994,120.0000000000000000
CROSS,26,flat,4,0.25000000000000000000,,,,
CROSS,26,moderate,15,0.40000000000000000000,,,,
CROSS,26,steep,34,0.55882352941176470588,12.5,38.0,131.74999999999994,220.0000000000000000
CROSS,27,flat,4,0.25000000000000000000,29.0,61.0,29.0,120.0000000000000000
CROSS,27,moderate,13,0.53846153846153846154,,,,
CROSS,27,steep,27,0.40740740740740740741,18.0,19.0,18.0,300.0000000000000000
CROSS,28,flat,6,0.33333333333333333333,11.0,31.0,11.0,60.0000000000000000
CROSS,28,moderate,14,0.42857142857142857143,10.0,10.5,11.8,180.0000000000000000
CROSS,28,steep,23,0.52173913043478260870,26.0,28.0,69.19999999999999,120.0000000000000000
CROSS,29,flat,6,0.33333333333333333333,,,,
CROSS,29,moderate,11,0.54545454545454545455,,,,
CROSS,29,steep,23,0.47826086956521739130,,,,
CROSS,30,flat,6,0.16666666666666666667,18.0,25.0,18.0,120.0000000000000000
CROSS,30,moderate,9,0.33333333333333333333,37.0,23.0,37.0,180.0000000000000000
CROSS,30,steep,20,0.45000000000000000000,92.0,168.0,103.7,180.0000000000000000
CROSS,31,flat,4,0.50000000000000000000,,,,
CROSS,31,moderate,8,0.50000000000000000000,16.0,55.5,22.299999999999997,180.0000000000000000
CROSS,31,steep,21,0.52380952380952380952,,,,
CROSS,32,flat,6,0.50000000000000000000,,,,
CROSS,32,moderate,8,0.37500000000000000000,,,,
CROSS,32,steep,16,0.56250000000000000000,384.0,96.0,384.0,180.0000000000000000
CROSS,33,flat,8,0.50000000000000000000,,,,
CROSS,33,moderate,13,0.38461538461538461538,,,,
CROSS,33,steep,20,0.50000000000000000000,,,,
CROSS,34,flat,6,0.66666666666666666667,,,,
CROSS,34,moderate,14,0.35714285714285714286,,,,
CROSS,34,steep,17,0.52941176470588235294,59.0,69.0,82.4,60.0000000000000000
CROSS,35,flat,6,0.50000000000000000000,,,,
CROSS,35,moderate,11,0.36363636363636363636,19.0,290.0,19.0,
CROSS,35,steep,14,0.50000000000000000000,,,,
CROSS,36,flat,6,0.66666666666666666667,,,,
CROSS,36,moderate,12,0.50000000000000000000,54.0,29.0,54.0,120.0000000000000000
CROSS,36,steep,16,0.50000000000000000000,37.0,443.0,37.0,240.0000000000000000
CROSS,37,flat,5,0.40000000000000000000,,,,
CROSS,37,moderate,11,0.27272727272727272727,,,,
CROSS,37,steep,17,0.41176470588235294118,80.0,95.0,80.0,180.0000000000000000
CROSS,38,flat,7,0.57142857142857142857,,,,
CROSS,38,moderate,12,0.41666666666666666667,,,,
CROSS,38,steep,11,0.36363636363636363636,68.5,155.0,88.75,60.0000000000000000
CROSS,39,flat,4,0.50000000000000000000,,,,
CROSS,39,moderate,5,0.40000000000000000000,,,,
CROSS,39,steep,17,0.58823529411764705882,,,,
CROSS,40,flat,7,0.57142857142857142857,,,,
CROSS,40,moderate,10,0.50000000000000000000,57.0,57.0,57.0,
CROSS,40,steep,13,0.46153846153846153846,,,,
CROSS,41,flat,3,0.33333333333333333333,16.0,11.0,16.0,240.0000000000000000
CROSS,41,moderate,7,0.14285714285714285714,,,,
CROSS,41,steep,11,0.36363636363636363636,,,,
CROSS,42,flat,5,0.60000000000000000000,,,,
CROSS,42,moderate,10,0.30000000000000000000,70.0,42.0,70.0,120.0000000000000000
CROSS,42,steep,18,0.44444444444444444444,,,,
CROSS,43,flat,6,0.33333333333333333333,,,,
CROSS,43,moderate,5,0.40000000000000000000,,,,
CROSS,43,steep,14,0.50000000000000000000,47.0,36.0,73.1,180.0000000000000000
CROSS,44,flat,4,0.50000000000000000000,,,,
CROSS,44,moderate,6,0.16666666666666666667,11.0,27.0,11.0,60.0000000000000000
CROSS,44,steep,13,0.46153846153846153846,,,,
CROSS,45,flat,6,0.33333333333333333333,,,,
CROSS,45,moderate,5,0.40000000000000000000,,,,
CROSS,45,steep,14,0.57142857142857142857,124.0,147.0,124.0,120.0000000000000000
CROSS,46,flat,5,0.40000000000000000000,27.0,81.0,27.0,300.0000000000000000
CROSS,46,moderate,5,0.60000000000000000000,,,,
CROSS,46,steep,15,0.60000000000000000000,54.5,72.5,97.25,240.0000000000000000
CROSS,47,flat,3,0.33333333333333333333,,,,
CROSS,47,moderate,7,0.28571428571428571429,61.5,41.0,77.25,270.0000000000000000
CROSS,47,steep,11,0.36363636363636363636,68.5,22.5,87.85,240.0000000000000000
CROSS,48,flat,2,0.50000000000000000000,,,,
CROSS,48,moderate,7,0.57142857142857142857,78.0,65.0,78.0,120.0000000000000000
CROSS,48,steep,12,0.50000000000000000000,8.0,32.0,16.2,120.0000000000000000
CROSS,49,flat,3,0.33333333333333333333,,,,
CROSS,49,moderate,8,0.37500000000000000000,57.0,29.0,57.0,60.0000000000000000
CROSS,49,steep,7,0.57142857142857142857,19.0,70.0,19.0,60.0000000000000000
CROSS,50,flat,6,0.50000000000000000000,,,,
CROSS,50,moderate,5,0.40000000000000000000,,,,
CROSS,50,steep,7,0.28571428571428571429,25.5,22.5,27.75,150.0000000000000000
CROSS,51,flat,5,0.40000000000000000000,,,,
CROSS,51,moderate,7,0.42857142857142857143,17.0,38.5,26.0,240.0000000000000000
CROSS,51,steep,7,0.57142857142857142857,,,,
CROSS,52,flat,3,0.33333333333333333333,50.0,6.0,50.0,240.0000000000000000
CROSS,52,moderate,7,0.42857142857142857143,39.0,48.0,39.0,
CROSS,52,steep,8,0.25000000000000000000,14.0,23.0,59.9,120.0000000000000000
CROSS,53,flat,3,0.66666666666666666667,48.0,8.0,48.0,120.0000000000000000
CROSS,53,moderate,6,0.50000000000000000000,-25.0,85.0,-25.0,240.0000000000000000
CROSS,53,steep,7,0.42857142857142857143,41.0,38.0,41.0,180.0000000000000000
CROSS,54,flat,4,0.75000000000000000000,,,,
CROSS,54,moderate,3,0.33333333333333333333,39.0,24.0,39.0,300.0000000000000000
CROSS,54,steep,6,0.66666666666666666667,15.0,22.0,15.0,180.0000000000000000
CROSS,55,flat,2,0.50000000000000000000,,,,
CROSS,55,moderate,3,0.66666666666666666667,30.0,35.5,57.0,180.0000000000000000
CROSS,55,steep,4,0.50000000000000000000,29.5,70.5,37.15,180.0000000000000000
CROSS,56,flat,1,1.00000000000000000000,,,,
CROSS,56,moderate,1,1.00000000000000000000,,,,
CROSS,56,steep,7,0.57142857142857142857,1.0,27.0,38.8,120.0000000000000000
CROSS,57,flat,4,0.75000000000000000000,,,,
CROSS,57,moderate,1,0E-20,,,,
CROSS,57,steep,7,0.42857142857142857143,19.5,31.5,21.75,210.0000000000000000
CROSS,58,flat,1,1.00000000000000000000,,,,
CROSS,58,moderate,3,0E-20,,,,
CROSS,58,steep,4,0.50000000000000000000,16.5,13.0,28.65,180.0000000000000000
CROSS,59,flat,2,0.50000000000000000000,,,,
CROSS,59,moderate,3,0.66666666666666666667,,,,
CROSS,59,steep,2,0.50000000000000000000,26.0,14.0,26.0,180.0000000000000000
CROSS,60,flat,1,1.00000000000000000000,,,,
CROSS,60,moderate,2,0.50000000000000000000,,,,
CROSS,60,steep,5,0.20000000000000000000,16.0,27.5,16.85,220.0000000000000000
CROSS,61,flat,3,0.33333333333333333333,,,,
CROSS,61,moderate,1,1.00000000000000000000,,,,
CROSS,61,steep,3,0.66666666666666666667,15.0,109.5,21.299999999999997,300.0000000000000000
CROSS,62,flat,3,0.66666666666666666667,,,,
CROSS,62,moderate,1,1.00000000000000000000,,,,
CROSS,62,steep,4,0.50000000000000000000,17.5,23.0,25.15,180.0000000000000000
CROSS,63,flat,3,1.00000000000000000000,,,,
CROSS,63,moderate,3,0.66666666666666666667,3.0,23.0,3.0,
CROSS,63,steep,2,0E-20,178.0,19.0,178.0,240.0000000000000000
CROSS,64,flat,3,0.66666666666666666667,,,,
CROSS,64,moderate,3,0.33333333333333333333,,,,
