touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
1,24,8.0000000000000000,9.5416666666666667
2,24,6.4166666666666667,8.9583333333333333
3,24,8.4166666666666667,7.3333333333333333
4,24,6.7083333333333333,6.2916666666666667
5,24,7.6250000000000000,7.0416666666666667
6,24,8.5416666666666667,9.6250000000000000
7,24,5.9583333333333333,8.2500000000000000
8,24,6.5833333333333333,7.4166666666666667
9,24,5.3333333333333333,7.9166666666666667
10,24,5.0833333333333333,8.5416666666666667
11,24,6.3750000000000000,6.3750000000000000
12,24,7.9166666666666667,5.2083333333333333
13,24,6.7083333333333333,6.5833333333333333
14,23,5.6521739130434783,7.0000000000000000
15,23,5.9130434782608696,4.4782608695652174
16,23,5.2608695652173913,5.2173913043478261
17,23,6.5652173913043478,3.6956521739130435
18,23,5.7826086956521739,4.3043478260869565
19,23,4.8260869565217391,4.8695652173913043
20,23,4.9130434782608696,4.6086956521739130
21,23,4.9130434782608696,5.0000000000000000
22,23,5.2173913043478261,5.7391304347826087
23,23,3.8695652173913043,6.3043478260869565
24,23,4.2173913043478261,5.1739130434782609
25,23,4.0869565217391304,6.9130434782608696
26,23,5.5652173913043478,5.7391304347826087
27,23,4.4347826086956522,7.3043478260869565
28,22,4.1363636363636364,5.5000000000000000
29,22,5.5000000000000000,7.2727272727272727
30,21,5.4761904761904762,4.4285714285714286
31,21,6.7619047619047619,4.1904761904761905
32,20,6.9000000000000000,4.9000000000000000
33,19,5.1052631578947368,4.1578947368421053
34,19,5.0526315789473684,4.4736842105263158
35,19,6.0526315789473684,5.4210526315789474
36,17,3.5882352941176471,5.6470588235294118
37,17,4.5294117647058824,4.2941176470588235
38,17,4.4117647058823529,4.5882352941176471
39,17,5.2941176470588235,4.3529411764705882
40,16,5.3750000000000000,7.1250000000000000
41,16,5.3750000000000000,6.5000000000000000
42,16,6.0625000000000000,5.9375000000000000
43,15,4.4666666666666667,4.7333333333333333
44,15,4.5333333333333333,3.4666666666666667
45,15,4.0000000000000000,6.3333333333333333
46,15,3.0000000000000000,7.6000000000000000
47,15,5.4000000000000000,8.3333333333333333
48,14,6.3571428571428571,5.5000000000000000
49,14,6.7857142857142857,5.2857142857142857
50,14,7.4285714285714286,3.8571428571428571
51,13,6.1538461538461538,5.0000000000000000
52,12,6.0000000000000000,6.5833333333333333
53,12,4.0833333333333333,7.2500000000000000
54,11,4.9090909090909091,6.5454545454545455
55,11,3.6363636363636364,8.4545454545454545
56,11,6.5454545454545455,6.7272727272727273
57,11,6.4545454545454545,7.3636363636363636
58,11,5.2727272727272727,7.3636363636363636
59,11,2.7272727272727273,8.4545454545454545
60,10,6.8000000000000000,5.2000000000000000
61,10,8.7000000000000000,4.0000000000000000
62,10,7.2000000000000000,3.7000000000000000
63,10,6.5000000000000000,5.4000000000000000
64,10,5.3000000000000000,6.4000000000000000
65,9,4.0000000000000000,5.5555555555555556
66,9,6.2222222222222222,3.1111111111111111
67,8,4.5000000000000000,5.8750000000000000
68,8,5.3750000000000000,6.1250000000000000
69,8,5.7500000000000000,4.3750000000000000
70,8,3.3750000000000000,5.5000000000000000
71,8,5.7500000000000000,3.7500000000000000
72,8,3.6250000000000000,5.8750000000000000
73,8,5.8750000000000000,2.7500000000000000
74,8,8.0000000000000000,4.5000000000000000
75,7,5.2857142857142857,6.4285714285714286
76,6,6.6666666666666667,5.1666666666666667
77,6,7.0000000000000000,5.3333333333333333
78,6,8.5000000000000000,3.1666666666666667
79,6,8.3333333333333333,4.0000000000000000
80,6,5.8333333333333333,5.6666666666666667
81,5,4.0000000000000000,6.8000000000000000
82,5,3.8000000000000000,6.4000000000000000
83,5,4.0000000000000000,5.2000000000000000
84,5,1.8000000000000000,7.4000000000000000
85,5,4.0000000000000000,9.4000000000000000
86,5,4.4000000000000000,8.2000000000000000
87,5,3.8000000000000000,8.8000000000000000
88,5,3.4000000000000000,7.6000000000000000
89,5,4.8000000000000000,7.8000000000000000
90,5,3.8000000000000000,6.2000000000000000
91,5,6.0000000000000000,8.8000000000000000
92,5,7.2000000000000000,8.4000000000000000
93,5,5.0000000000000000,12.0000000000000000
94,5,9.6000000000000000,9.0000000000000000
95,5,7.0000000000000000,8.6000000000000000
96,4,5.7500000000000000,4.5000000000000000
97,4,5.0000000000000000,5.0000000000000000
98,4,6.7500000000000000,5.0000000000000000
99,4,6.5000000000000000,10.5000000000000000
100,4,5.2500000000000000,12.5000000000000000
101,4,3.5000000000000000,14.2500000000000000
102,3,8.0000000000000000,12.0000000000000000
103,3,4.0000000000000000,10.3333333333333333
104,3,7.3333333333333333,7.3333333333333333
105,3,4.6666666666666667,10.0000000000000000
106,3,4.3333333333333333,11.0000000000000000
107,3,4.6666666666666667,11.0000000000000000
108,3,6.3333333333333333,7.3333333333333333
109,3,2.6666666666666667,10.3333333333333333
110,3,5.3333333333333333,10.3333333333333333
111,3,5.3333333333333333,9.0000000000000000
112,3,5.3333333333333333,6.6666666666666667
113,3,6.0000000000000000,6.6666666666666667
114,3,6.0000000000000000,5.3333333333333333
115,3,16.0000000000000000,4.3333333333333333
116,3,17.0000000000000000,4.6666666666666667
117,3,13.6666666666666667,3.3333333333333333
118,3,9.0000000000000000,1.6666666666666667
119,3,7.3333333333333333,5.3333333333333333
120,3,5.6666666666666667,4.0000000000000000
121,3,2.3333333333333333,7.0000000000000000
122,3,5.3333333333333333,6.3333333333333333
123,2,8.0000000000000000,8.0000000000000000
124,1,10.0000000000000000,4.0000000000000000
125,1,7.0000000000000000,5.0000000000000000
126,1,4.0000000000000000,13.0000000000000000
127,1,3.0000000000000000,14.0000000000000000
128,1,0E-20,10.0000000000000000
129,1,1.00000000000000000000,9.0000000000000000
130,1,6.0000000000000000,1.00000000000000000000
131,1,6.0000000000000000,1.00000000000000000000
132,1,5.0000000000000000,1.00000000000000000000
133,1,4.0000000000000000,3.0000000000000000
