event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,92,steep,1,0E-20,25.0,18.0,25.0,300.0000000000000000
PIERCE,1,flat,1,0E-20,,,,
PIERCE,1,moderate,10,0E-20,99.5,50.0,149.45,300.0000000000000000
PIERCE,1,steep,20,0E-20,41.0,73.5,65.3,
PIERCE,2,flat,5,0E-20,63.0,55.5,99.0,
PIERCE,2,moderate,10,0E-20,77.0,157.0,77.0,
PIERCE,2,steep,27,0E-20,156.0,29.0,609.75,300.0000000000000000
PIERCE,3,flat,3,0E-20,,,,
PIERCE,3,moderate,5,0E-20,44.0,127.0,44.0,
PIERCE,3,steep,25,0E-20,163.0,67.5,215.2,270.0000000000000000
PIERCE,4,moderate,10,0E-20,78.0,36.0,78.0,300.0000000000000000
PIERCE,4,steep,27,0E-20,140.0,38.0,172.4,
PIERCE,5,flat,2,0E-20,,,,
PIERCE,5,moderate,7,0E-20,79.0,142.0,79.0,240.0000000000000000
PIERCE,5,steep,25,0E-20,71.5,77.0,89.05,240.0000000000000000
PIERCE,6,flat,2,0E-20,,,,
PIERCE,6,moderate,8,0E-20,,,,
PIERCE,6,steep,27,0E-20,28.0,87.0,54.099999999999994,240.0000000000000000
PIERCE,7,flat,3,0E-20,,,,
PIERCE,7,moderate,10,0E-20,,,,
PIERCE,7,steep,20,0E-20,,,,
PIERCE,8,moderate,7,0E-20,,,,
PIERCE,8,steep,23,0E-20,,,,
PIERCE,9,moderate,11,0E-20,,,,
PIERCE,9,steep,22,0E-20,6.0,79.0,6.0,
PIERCE,10,moderate,8,0E-20,,,,
PIERCE,10,steep,16,0E-20,29.0,59.0,29.0,60.0000000000000000
PIERCE,11,flat,2,0E-20,,,,
PIERCE,11,moderate,6,0E-20,,,,
PIERCE,11,steep,14,0E-20,,,,
PIERCE,12,flat,2,0E-20,,,,
PIERCE,12,moderate,7,0E-20,,,,
PIERCE,12,steep,13,0E-20,,,,
PIERCE,13,flat,2,0E-20,,,,
PIERCE,13,moderate,9,0E-20,,,,
PIERCE,13,steep,15,0E-20,,,,
PIERCE,14,moderate,10,0E-20,,,,
PIERCE,14,steep,11,0E-20,,,,
PIERCE,15,moderate,6,0E-20,,,,
PIERCE,15,steep,14,0E-20,12.0,86.0,19.2,60.0000000000000000
PIERCE,16,flat,2,0E-20,,,,
PIERCE,16,moderate,8,0E-20,,,,
PIERCE,16,steep,13,0E-20,,,,
PIERCE,17,flat,1,0E-20,,,,
PIERCE,17,moderate,7,0E-20,,,,
PIERCE,17,steep,15,0E-20,,,,
