hour,minute,avg_reaction_size,event_count
0,0,6.0000000000000000,14
0,1,5.4166666666666667,12
0,2,5.0000000000000000,10
0,3,5.7692307692307692,13
0,4,6.3076923076923077,13
0,5,7.0000000000000000,10
0,6,7.6666666666666667,12
0,7,5.1764705882352941,17
0,8,4.0714285714285714,14
0,9,5.9166666666666667,12
0,10,3.8333333333333333,12
0,11,4.1000000000000000,10
0,12,3.1111111111111111,9
0,13,4.1000000000000000,10
0,14,4.7777777777777778,9
0,15,5.2727272727272727,11
0,16,6.6363636363636364,11
0,17,5.5555555555555556,9
0,18,7.1250000000000000,8
0,19,3.8571428571428571,7
0,20,5.8181818181818182,11
0,21,4.1111111111111111,9
0,22,5.0000000000000000,11
0,23,8.9090909090909091,11
0,24,4.7777777777777778,9
0,25,7.9000000000000000,10
0,26,5.5000000000000000,8
0,27,7.3000000000000000,10
0,28,6.5000000000000000,6
0,29,9.0000000000000000,9
0,30,13.6363636363636364,11
0,31,5.2222222222222222,9
0,32,8.6666666666666667,9
0,33,7.1428571428571429,7
0,34,11.5000000000000000,8
0,35,2.8000000000000000,5
0,36,9.6000000000000000,10
0,37,8.0000000000000000,7
0,38,8.5000000000000000,8
0,39,11.0000000000000000,3
0,40,10.1666666666666667,6
0,41,9.7142857142857143,7
0,42,5.3333333333333333,6
0,43,10.0000000000000000,4
0,44,10.5000000000000000,4
0,45,3.0000000000000000,2
0,46,5.8571428571428571,7
0,47,7.6000000000000000,5
0,48,6.0000000000000000,6
0,49,6.6000000000000000,5
0,50,6.6000000000000000,5
0,51,7.2500000000000000,4
0,52,4.7500000000000000,4
0,53,6.0000000000000000,8
0,54,8.4285714285714286,7
0,55,11.3000000000000000,10
0,56,5.0909090909090909,11
0,57,6.7000000000000000,10
0,58,14.5714285714285714,7
0,59,12.4285714285714286,7
1,0,6.5555555555555556,9
1,1,7.7142857142857143,7
1,2,13.6666666666666667,3
1,3,8.3333333333333333,3
1,4,6.0000000000000000,3
1,5,6.8000000000000000,5
1,6,8.5000000000000000,6
1,7,4.3333333333333333,6
1,8,5.2500000000000000,4
