date,timestamp,event_type,level,direction,touch_sequence_number,vwap,stdev,event_price,distance_to_vwap_ticks,mfe_5m_ticks,mae_5m_ticks,max_up_extension_ticks,max_down_extension_ticks,session_type,bars_type,touch_tolerance_ticks
2024-07-01,2024-07-01 00:01:00-04:00,TOUCH,VWAP,FROM_BELOW,1,19993.388006,0.952457,19991.500000,7.5520240000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:02:00-04:00,PIERCE,VWAP,FROM_BELOW,2,19992.874322,1.068724,19992.750000,0.49728800000000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:03:00-04:00,PIERCE,VWAP,FROM_BELOW,3,19992.864969,1.028260,19992.750000,0.45987600000000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:04:00-04:00,CROSS,VWAP,FROM_BELOW,4,19992.877055,1.014218,19993.000000,0.49178000000000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:05:00-04:00,PIERCE,VWAP,FROM_ABOVE,1,19992.907556,0.963436,19993.000000,0.36977600000000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:06:00-04:00,CROSS,VWAP,FROM_ABOVE,2,19992.855211,0.933227,19992.500000,1.4208440000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:07:00-04:00,TOUCH,VWAP,FROM_BELOW,5,19992.822990,0.932854,19991.750000,4.2919600000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:09:00-04:00,PIERCE,VWAP,FROM_BELOW,6,19992.573519,1.041980,19991.750000,3.2940760000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:12:00-04:00,CROSS,VWAP,FROM_BELOW,7,19991.910179,1.489307,19992.250000,1.3592840000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:13:00-04:00,TOUCH,VWAP,FROM_ABOVE,3,19992.005074,1.510656,19994.500000,9.9797040000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:20:00-04:00,TOUCH,VWAP,FROM_ABOVE,4,19992.443627,1.705875,19993.250000,3.2254920000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:28:00-04:00,CROSS,VWAP,FROM_ABOVE,5,19992.604144,1.710862,19990.000000,10.4165760000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:32:00-04:00,PIERCE,VWAP,FROM_BELOW,8,19992.438128,1.700462,19992.000000,1.7525120000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:33:00-04:00,CROSS,VWAP,FROM_BELOW,9,19992.425964,1.685414,19992.500000,0.29614400000000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 00:34:00-04:00,CROSS,VWAP,FROM_ABOVE,6,19992.386602,1.693520,19990.000000,9.5464080000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 01:05:00-04:00,TOUCH,VWAP,FROM_BELOW,10,19985.257389,5.982028,19984.000000,5.0295560000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 01:06:00-04:00,CROSS,VWAP,FROM_BELOW,11,19985.292329,5.894525,19987.000000,6.8306840000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 01:07:00-04:00,TOUCH,VWAP,FROM_ABOVE,7,19985.310559,5.859789,19986.750000,5.7577640000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 01:08:00-04:00,PIERCE,VWAP,FROM_ABOVE,8,19985.324110,5.829977,19987.250000,7.7035600000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 03:05:00-04:00,CROSS,VWAP,FROM_ABOVE,9,20000.717779,11.225322,19999.250000,5.8711160000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 03:07:00-04:00,CROSS,VWAP,FROM_BELOW,12,20000.657476,11.032630,20002.500000,7.3700960000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 03:08:00-04:00,PIERCE,VWAP,FROM_ABOVE,10,20000.713816,10.968537,20006.750000,24.1447360000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 03:17:00-04:00,CROSS,VWAP,FROM_ABOVE,11,20001.301723,10.765890,19992.750000,34.2068920000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 04:30:00-04:00,CROSS,VWAP,FROM_BELOW,13,19984.484619,21.463066,19985.750000,5.0615240000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 04:31:00-04:00,PIERCE,VWAP,FROM_ABOVE,12,19984.488928,21.428884,19985.250000,3.0442880000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 04:32:00-04:00,CROSS,VWAP,FROM_ABOVE,13,19984.466358,21.379323,19977.000000,29.8654320000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 07:05:00-04:00,CROSS,VWAP,FROM_BELOW,14,19961.776838,31.441149,19962.500000,2.8926480000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 07:08:00-04:00,CROSS,VWAP,FROM_ABOVE,14,19961.777546,31.344463,19959.750000,8.1101840000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 07:09:00-04:00,PIERCE,VWAP,FROM_BELOW,15,19961.776541,31.331291,19960.250000,6.1061640000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 07:10:00-04:00,CROSS,VWAP,FROM_BELOW,16,19961.780307,31.286197,19963.250000,5.8787720000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:08:00-04:00,CROSS,VWAP,FROM_ABOVE,15,19965.430786,27.992486,19964.500000,3.7231440000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:10:00-04:00,PIERCE,VWAP,FROM_BELOW,17,19965.391819,27.842315,19961.000000,17.5672760000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:11:00-04:00,TOUCH,VWAP,FROM_BELOW,18,19965.378420,27.796305,19960.500000,19.5136800000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:20:00-04:00,CROSS,VWAP,FROM_BELOW,19,19965.155988,27.351159,19965.750000,2.3760480000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:24:00-04:00,CROSS,VWAP,FROM_ABOVE,16,19965.189134,27.155882,19964.250000,3.7565360000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:25:00-04:00,TOUCH,VWAP,FROM_BELOW,20,19965.167759,27.078546,19963.500000,6.6710360000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:28:00-04:00,CROSS,VWAP,FROM_BELOW,21,19965.156646,26.950777,19966.500000,5.3734160000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:32:00-04:00,CROSS,VWAP,FROM_ABOVE,17,19965.094867,25.627311,19946.250000,75.3794680000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:38:00-04:00,CROSS,VWAP,FROM_BELOW,22,19962.843648,24.734354,19969.250000,25.6254080000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 09:39:00-04:00,CROSS,VWAP,FROM_ABOVE,18,19962.794934,24.536348,19954.250000,34.1797360000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:20:00-04:00,PIERCE,VWAP,FROM_BELOW,23,19925.295502,49.073802,19906.250000,76.1820080000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:22:00-04:00,CROSS,VWAP,FROM_BELOW,24,19925.157657,48.530941,19937.000000,47.3693720000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:24:00-04:00,CROSS,VWAP,FROM_ABOVE,19,19925.319057,48.043745,19922.750000,10.2762280000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:26:00-04:00,CROSS,VWAP,FROM_BELOW,25,19925.339747,47.746956,19928.500000,12.6410120000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:34:00-04:00,CROSS,VWAP,FROM_ABOVE,20,19925.528007,46.706035,19913.500000,48.1120280000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:36:00-04:00,CROSS,VWAP,FROM_BELOW,26,19925.566483,46.227828,19936.000000,41.7340680000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 10:37:00-04:00,CROSS,VWAP,FROM_ABOVE,21,19925.563643,46.063338,19921.500000,16.2545720000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 11:11:00-04:00,CROSS,VWAP,FROM_BELOW,27,19920.730527,43.010007,19926.500000,23.0778920000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 11:22:00-04:00,CROSS,VWAP,FROM_ABOVE,22,19921.176484,42.193078,19918.000000,12.7059360000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 11:23:00-04:00,TOUCH,VWAP,FROM_BELOW,28,19921.164291,42.138712,19915.750000,21.6571640000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 11:24:00-04:00,CROSS,VWAP,FROM_BELOW,29,19921.154383,42.069366,19921.750000,2.3824680000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 11:39:00-04:00,PIERCE,VWAP,FROM_ABOVE,23,19922.126149,41.256345,19930.500000,33.4954040000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 13:50:00-04:00,CROSS,VWAP,FROM_ABOVE,1,20004.034168,3.966810,19997.000000,28.1366720000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 14:00:00-04:00,CROSS,VWAP,FROM_ABOVE,1,19996.039065,1.600377,19985.750000,41.1562600000000000,2.000000,121.000000,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 14:00:00-04:00,PIERCE,VWAP,FROM_BELOW,1,20000.668064,6.184037,19985.750000,59.6722560000000000,121.000000,2.000000,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 14:10:00-04:00,CROSS,VWAP,FROM_BELOW,2,20001.266512,6.757319,20018.000000,66.9339520000000000,,,223.740740,199.056628,RTH,1m,2.0
2024-07-01,2024-07-01 14:15:00-04:00,CROSS,VWAP,FROM_BELOW,1,20010.682912,12.040626,20042.250000,126.2683520000000000,,,223.740740,199.056628,RTH,1m,2.0
