touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
1,530,55.2777777777777778,140.8444444444444444
2,427,53.7031250000000000,137.2265625000000000
3,344,43.6511627906976744,114.4186046511627907
4,281,50.1692307692307692,110.6769230769230769
5,227,30.5312500000000000,104.7500000000000000
6,199,42.9523809523809524,84.6666666666666667
7,182,36.7058823529411765,53.5882352941176471
8,170,32.1428571428571429,41.2857142857142857
9,155,27.5000000000000000,35.9000000000000000
10,149,39.1250000000000000,39.7500000000000000
11,145,24.6666666666666667,21.0000000000000000
12,141,27.6666666666666667,46.3333333333333333
13,138,12.4285714285714286,21.7142857142857143
14,137,16.2857142857142857,23.1428571428571429
15,134,18.9000000000000000,49.1000000000000000
16,134,30.1111111111111111,36.7777777777777778
17,134,28.6250000000000000,19.5000000000000000
18,131,9.4285714285714286,20.4285714285714286
19,128,14.2222222222222222,22.0000000000000000
20,124,8.2857142857142857,19.0000000000000000
21,121,9.8571428571428571,21.1428571428571429
22,118,9.3333333333333333,15.6666666666666667
23,117,36.2500000000000000,19.6250000000000000
24,115,33.8888888888888889,21.4444444444444444
25,110,41.6666666666666667,39.3333333333333333
26,107,41.2500000000000000,23.8750000000000000
27,104,11.6666666666666667,26.1111111111111111
28,99,14.8000000000000000,25.3000000000000000
29,96,12.7142857142857143,60.1428571428571429
30,94,9.8750000000000000,74.2500000000000000
31,92,29.5555555555555556,79.3333333333333333
32,86,50.7777777777777778,45.1111111111111111
33,83,63.2222222222222222,69.2222222222222222
34,79,27.4000000000000000,31.6000000000000000
35,71,34.8000000000000000,56.0000000000000000
36,67,109.4000000000000000,74.8000000000000000
37,64,140.5000000000000000,261.5000000000000000
38,62,58.3333333333333333,131.3333333333333333
39,59,28.2857142857142857,264.0000000000000000
40,57,91.0000000000000000,51.4000000000000000
41,56,131.6666666666666667,108.5555555555555556
42,53,93.2500000000000000,91.5000000000000000
43,53,88.6666666666666667,99.5000000000000000
44,50,53.3333333333333333,122.5555555555555556
45,48,32.2000000000000000,44.0000000000000000
46,43,49.8000000000000000,91.6000000000000000
47,43,33.2857142857142857,87.0000000000000000
48,41,68.6000000000000000,81.8000000000000000
49,34,50.2500000000000000,52.5000000000000000
50,31,57.6666666666666667,57.0000000000000000
51,30,11.0000000000000000,47.0000000000000000
52,29,108.0000000000000000,165.5000000000000000
53,29,89.5714285714285714,46.1428571428571429
54,27,64.2000000000000000,38.4000000000000000
55,26,55.6000000000000000,93.0000000000000000
56,21,62.0000000000000000,105.0000000000000000
57,21,65.5000000000000000,47.7500000000000000
58,21,60.0000000000000000,18.5000000000000000
59,21,28.8000000000000000,66.0000000000000000
60,19,55.7500000000000000,72.0000000000000000
61,19,50.5000000000000000,85.0000000000000000
62,18,40.3333333333333333,51.0000000000000000
63,15,34.5000000000000000,16.5000000000000000
64,15,5.0000000000000000,27.0000000000000000
65,15,17.5000000000000000,53.5000000000000000
66,15,48.0000000000000000,26.5000000000000000
67,15,30.5000000000000000,28.5000000000000000
68,15,52.5000000000000000,22.2500000000000000
69,15,59.6666666666666667,36.8333333333333333
70,13,29.2500000000000000,34.2500000000000000
71,12,11.0000000000000000,30.0000000000000000
72,11,23.3333333333333333,36.3333333333333333
73,9,29.3333333333333333,25.6666666666666667
74,8,36.2000000000000000,29.4000000000000000
75,8,22.4000000000000000,50.2000000000000000
76,8,24.0000000000000000,30.4000000000000000
77,7,15.4000000000000000,35.2000000000000000
78,6,14.6000000000000000,32.6000000000000000
79,6,29.6000000000000000,25.2000000000000000
80,5,19.7500000000000000,30.2500000000000000
81,5,19.0000000000000000,20.2500000000000000
82,4,13.0000000000000000,14.3333333333333333
83,4,13.0000000000000000,14.6666666666666667
84,4,12.3333333333333333,15.3333333333333333
85,4,45.3333333333333333,17.0000000000000000
86,2,26.0000000000000000,23.0000000000000000
87,2,24.0000000000000000,24.0000000000000000
88,2,3.0000000000000000,22.0000000000000000
89,2,3.0000000000000000,20.0000000000000000
90,2,2.0000000000000000,23.0000000000000000
91,2,23.0000000000000000,23.0000000000000000
92,2,8.0000000000000000,19.0000000000000000
93,2,20.0000000000000000,6.0000000000000000
94,2,16.0000000000000000,17.0000000000000000
95,1,,
96,1,,
97,1,,
98,1,,
99,1,,
100,1,,
101,1,,
102,1,,
