event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,1,flat,44,0.38636363636363636364,41.5,123.5,115.89999999999996,
CROSS,1,moderate,193,0.41450777202072538860,35.0,126.0,122.3,300.0000000000000000
CROSS,1,steep,185,0.35135135135135135135,39.0,133.0,154.0,300.0000000000000000
CROSS,2,flat,25,0.24000000000000000000,47.0,93.0,69.0,300.0000000000000000
CROSS,2,moderate,145,0.43448275862068965517,36.0,122.0,90.8,300.0000000000000000
CROSS,2,steep,114,0.37719298245614035088,27.5,120.0,217.45,300.0000000000000000
CROSS,3,flat,19,0.26315789473684210526,23.0,126.0,56.3,
CROSS,3,moderate,121,0.34710743801652892562,33.0,111.0,112.0,300.0000000000000000
CROSS,3,steep,72,0.34722222222222222222,32.0,62.0,61.0,300.0000000000000000
CROSS,4,flat,14,0.57142857142857142857,32.0,86.0,66.19999999999999,300.0000000000000000
CROSS,4,moderate,95,0.33684210526315789474,35.0,91.0,119.5,300.0000000000000000
CROSS,4,steep,60,0.40000000000000000000,41.0,84.0,168.0,300.0000000000000000
CROSS,5,flat,11,0.45454545454545454545,28.0,123.0,41.5,300.0000000000000000
CROSS,5,moderate,63,0.31746031746031746032,13.0,102.0,76.39999999999996,300.0000000000000000
CROSS,5,steep,38,0.44736842105263157895,37.0,74.0,52.75,300.0000000000000000
CROSS,6,flat,11,0.36363636363636363636,15.5,66.5,20.45,60.0000000000000000
CROSS,6,moderate,42,0.33333333333333333333,34.0,74.0,96.09999999999997,300.0000000000000000
CROSS,6,steep,47,0.44680851063829787234,13.0,32.0,30.099999999999998,
CROSS,7,flat,15,0.46666666666666666667,10.0,20.0,11.8,240.0000000000000000
CROSS,7,moderate,48,0.29166666666666666667,38.0,42.5,111.84999999999998,260.0000000000000000
CROSS,7,steep,34,0.35294117647058823529,12.5,38.0,23.65,210.0000000000000000
CROSS,8,flat,8,0.37500000000000000000,11.0,31.0,17.299999999999997,
CROSS,8,moderate,38,0.50000000000000000000,13.0,58.0,31.699999999999992,300.0000000000000000
CROSS,8,steep,35,0.45714285714285714286,11.0,9.0,11.0,120.0000000000000000
CROSS,9,flat,7,0.57142857142857142857,26.5,45.0,46.75,
CROSS,9,moderate,36,0.44444444444444444444,29.0,55.0,72.19999999999999,60.0000000000000000
CROSS,9,steep,36,0.47222222222222222222,2.0,23.5,2.9,
CROSS,10,flat,11,0.36363636363636363636,47.0,26.0,47.0,180.0000000000000000
CROSS,10,moderate,33,0.51515151515151515152,17.0,23.5,27.799999999999997,300.0000000000000000
CROSS,10,steep,36,0.52777777777777777778,41.5,53.5,48.25,60.0000000000000000
CROSS,11,flat,9,0.44444444444444444444,18.0,13.0,18.0,180.0000000000000000
CROSS,11,moderate,28,0.35714285714285714286,,,,
CROSS,11,steep,36,0.38888888888888888889,40.0,41.0,40.0,
CROSS,12,flat,9,0.44444444444444444444,25.0,8.0,25.0,300.0000000000000000
CROSS,12,moderate,31,0.48387096774193548387,,,,
CROSS,12,steep,35,0.48571428571428571429,44.5,122.0,80.05,120.0000000000000000
CROSS,13,flat,7,0.42857142857142857143,,,,
CROSS,13,moderate,33,0.57575757575757575758,15.0,3.0,15.0,60.0000000000000000
CROSS,13,steep,27,0.51851851851851851852,,,,
CROSS,14,flat,10,0.50000000000000000000,,,,
CROSS,14,moderate,23,0.47826086956521739130,9.0,12.0,9.0,180.0000000000000000
