event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,26,moderate,5,0E-20,14.0,20.0,31.8,180.0000000000000000
PIERCE,26,steep,1,0E-20,103.0,155.0,103.0,120.0000000000000000
PIERCE,27,flat,2,0E-20,8.5,17.5,9.85,
PIERCE,27,moderate,8,0E-20,22.0,19.5,254.4999999999999,230.0000000000000000
PIERCE,28,flat,3,0E-20,20.0,8.0,21.8,270.0000000000000000
PIERCE,28,moderate,5,0E-20,16.0,63.0,26.0,120.0000000000000000
PIERCE,28,steep,3,0E-20,12.0,37.0,50.699999999999996,180.0000000000000000
PIERCE,29,flat,1,0E-20,4.0,24.0,4.0,
PIERCE,29,moderate,5,0E-20,28.0,18.0,83.19999999999999,225.0000000000000000
PIERCE,29,steep,1,0E-20,11.0,69.0,11.0,
PIERCE,30,flat,3,0E-20,47.0,9.0,64.1,280.0000000000000000
PIERCE,30,moderate,7,0E-20,24.0,42.0,70.59999999999997,200.0000000000000000
PIERCE,30,steep,3,0E-20,21.0,49.0,76.8,240.0000000000000000
PIERCE,31,flat,1,0E-20,39.0,12.0,39.0,300.0000000000000000
PIERCE,31,moderate,3,0E-20,85.0,18.0,93.1,270.0000000000000000
PIERCE,31,steep,4,0E-20,38.5,25.5,62.849999999999994,165.0000000000000000
PIERCE,32,moderate,7,0E-20,22.0,43.0,146.69999999999987,156.0000000000000000
PIERCE,32,steep,1,0E-20,40.0,26.0,40.0,180.0000000000000000
PIERCE,33,flat,4,0E-20,14.5,13.5,23.499999999999996,150.0000000000000000
PIERCE,33,moderate,7,0E-20,28.0,31.0,77.99999999999999,135.0000000000000000
PIERCE,34,flat,1,0E-20,4.0,15.0,4.0,
PIERCE,34,moderate,2,0E-20,22.5,18.0,39.15,240.0000000000000000
PIERCE,35,flat,1,0E-20,46.0,18.0,46.0,300.0000000000000000
PIERCE,35,moderate,5,0E-20,28.0,10.0,66.6,228.0000000000000000
PIERCE,36,flat,2,0E-20,23.0,12.5,34.7,240.0000000000000000
PIERCE,36,moderate,4,0E-20,27.0,6.5,80.84999999999998,270.0000000000000000
PIERCE,37,flat,2,0E-20,8.5,30.5,9.85,60.0000000000000000
PIERCE,37,moderate,6,0E-20,35.5,38.5,174.75,190.0000000000000000
PIERCE,37,steep,2,0E-20,51.5,295.5,51.95,90.0000000000000000
PIERCE,38,flat,2,0E-20,89.0,52.5,164.6,210.0000000000000000
PIERCE,38,moderate,6,0E-20,18.0,33.0,92.0,220.0000000000000000
