event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,24,flat,10,0E-20,9.5,11.0,34.34999999999998,180.0000000000000000
PIERCE,24,moderate,2,0E-20,5.0,6.5,6.8,
PIERCE,25,flat,4,0E-20,29.0,5.0,75.64999999999998,240.0000000000000000
PIERCE,25,moderate,1,0E-20,24.0,3.0,24.0,240.0000000000000000
PIERCE,26,flat,1,0E-20,3.0,5.0,3.0,120.0000000000000000
PIERCE,26,moderate,1,0E-20,19.0,7.0,19.0,240.0000000000000000
PIERCE,27,flat,4,0E-20,14.5,14.5,28.199999999999996,200.0000000000000000
PIERCE,27,moderate,3,0E-20,9.0,5.0,21.599999999999998,260.0000000000000000
PIERCE,28,flat,3,0E-20,13.0,8.0,40.9,240.0000000000000000
PIERCE,28,moderate,1,0E-20,6.0,1.0,6.0,180.0000000000000000
PIERCE,29,flat,2,0E-20,4.5,12.5,7.6499999999999995,300.0000000000000000
PIERCE,29,moderate,1,0E-20,9.0,13.0,9.0,
PIERCE,30,moderate,1,0E-20,6.0,61.0,6.0,60.0000000000000000
PIERCE,31,flat,2,0E-20,18.0,10.5,23.4,240.0000000000000000
PIERCE,31,moderate,2,0E-20,12.0,9.0,18.299999999999997,180.0000000000000000
PIERCE,32,flat,3,0E-20,3.0,7.0,3.9,100.0000000000000000
PIERCE,32,moderate,1,0E-20,16.0,3.0,16.0,120.0000000000000000
PIERCE,33,flat,4,0E-20,5.0,11.5,15.499999999999996,60.0000000000000000
PIERCE,33,moderate,1,0E-20,8.0,14.0,8.0,
PIERCE,34,flat,1,0E-20,8.0,25.0,8.0,
PIERCE,34,moderate,1,0E-20,19.0,5.0,19.0,120.0000000000000000
PIERCE,35,flat,2,0E-20,6.5,8.5,7.85,120.0000000000000000
PIERCE,36,flat,2,0E-20,7.5,3.0,7.95,120.0000000000000000
PIERCE,37,flat,2,0E-20,12.0,5.5,17.4,150.0000000000000000
PIERCE,39,flat,1,0E-20,3.0,27.0,3.0,
PIERCE,40,flat,3,0E-20,9.0,5.0,9.0,180.0000000000000000
PIERCE,42,moderate,1,0E-20,4.0,16.0,4.0,
PIERCE,44,moderate,1,0E-20,6.0,4.0,6.0,
TOUCH,1,flat,11,0E-20,7.0,16.0,66.5,200.0000000000000000
TOUCH,1,moderate,9,0E-20,44.0,27.0,113.79999999999998,157.5000000000000000
TOUCH,1,steep,2,0E-20,35.5,67.0,52.15,300.0000000000000000
TOUCH,2,flat,9,0E-20,29.0,21.0,47.8,240.0000000000000000
TOUCH,2,moderate,9,0E-20,24.0,38.0,78.39999999999998,195.0000000000000000
TOUCH,2,steep,2,0E-20,45.5,27.5,47.75,270.0000000000000000
TOUCH,3,flat,13,0E-20,18.0,18.0,76.59999999999995,210.0000000000000000
TOUCH,3,moderate,8,0E-20,25.5,48.0,103.84999999999997,205.7142857142857143
TOUCH,3,steep,2,0E-20,28.5,18.5,48.75,240.0000000000000000
TOUCH,4,flat,11,0E-20,26.0,22.0,61.0,202.5000000000000000
TOUCH,4,moderate,18,0E-20,36.0,19.0,119.24999999999997,207.6923076923076923
TOUCH,4,steep,1,0E-20,2.0,8.0,2.0,300.0000000000000000
TOUCH,5,flat,8,0E-20,41.5,30.5,95.74999999999999,190.0000000000000000
TOUCH,5,moderate,13,0E-20,26.0,26.0,56.19999999999995,240.0000000000000000
TOUCH,6,flat,15,0E-20,19.0,20.0,80.6,163.6363636363636364
TOUCH,6,moderate,14,0E-20,25.0,33.0,56.05,141.8181818181818182
TOUCH,6,steep,1,0E-20,7.0,6.0,7.0,240.0000000000000000
TOUCH,7,flat,18,0E-20,13.5,19.5,46.99999999999997,156.9230769230769231
TOUCH,7,moderate,11,0E-20,30.0,31.0,53.0,220.0000000000000000
TOUCH,8,flat,15,0E-20,20.0,22.0,63.49999999999995,226.6666666666666667
TOUCH,8,moderate,12,0E-20,19.0,27.5,46.09999999999999,187.5000000000000000
TOUCH,9,flat,10,0E-20,10.0,12.5,42.199999999999996,240.0000000000000000
TOUCH,9,moderate,13,0E-20,16.0,17.0,53.39999999999997,186.6666666666666667
TOUCH,10,flat,13,0E-20,12.0,11.0,43.79999999999993,180.0000000000000000
TOUCH,10,moderate,11,0E-20,15.0,24.0,29.0,233.3333333333333333
TOUCH,11,flat,10,0E-20,15.5,16.5,28.89999999999998,270.0000000000000000
TOUCH,11,moderate,13,0E-20,12.0,23.0,25.999999999999993,140.0000000000000000
TOUCH,11,steep,1,0E-20,30.0,43.0,30.0,60.0000000000000000
TOUCH,12,flat,10,0E-20,12.0,15.0,22.49999999999999,187.5000000000000000
TOUCH,12,moderate,8,0E-20,24.0,17.5,84.99999999999996,190.0000000000000000
TOUCH,12,steep,1,0E-20,86.0,57.0,86.0,
TOUCH,13,flat,6,0E-20,18.5,15.5,66.75,195.0000000000000000
TOUCH,13,moderate,6,0E-20,23.0,12.5,62.0,180.0000000000000000
TOUCH,14,flat,11,0E-20,9.0,14.0,26.5,188.5714285714285714
TOUCH,14,moderate,5,0E-20,15.0,20.0,45.599999999999994,180.0000000000000000
TOUCH,15,flat,10,0E-20,11.5,9.5,27.94999999999999,231.4285714285714286
TOUCH,15,moderate,3,0E-20,11.0,5.0,19.1,120.0000000000000000
TOUCH,15,steep,1,0E-20,54.0,57.0,54.0,120.0000000000000000
TOUCH,16,flat,10,0E-20,10.0,10.5,31.89999999999998,250.0000000000000000
TOUCH,16,moderate,5,0E-20,12.0,14.0,14.399999999999999,120.0000000000000000
TOUCH,17,flat,7,0E-20,10.0,7.0,17.4,285.0000000000000000
TOUCH,17,moderate,7,0E-20,16.0,11.0,44.399999999999984,110.0000000000000000
TOUCH,18,flat,8,0E-20,17.0,7.5,59.59999999999999,200.0000000000000000
TOUCH,18,moderate,5,0E-20,11.0,17.0,79.39999999999999,210.0000000000000000
TOUCH,19,flat,9,0E-20,20.0,14.0,42.2,171.4285714285714286
TOUCH,19,moderate,9,0E-20,11.0,11.0,73.19999999999996,240.0000000000000000
TOUCH,19,steep,1,0E-20,51.0,36.0,51.0,240.0000000000000000
TOUCH,20,flat,9,0E-20,7.0,7.0,76.8,180.0000000000000000
TOUCH,20,moderate,10,0E-20,8.0,9.0,12.099999999999998,160.0000000000000000
TOUCH,21,flat,7,0E-20,15.0,9.0,21.4,150.0000000000000000
TOUCH,21,moderate,4,0E-20,23.5,14.5,24.0,220.0000000000000000
TOUCH,21,steep,1,0E-20,73.0,23.0,73.0,300.0000000000000000
TOUCH,22,flat,7,0E-20,10.0,7.0,34.19999999999998,132.0000000000000000
TOUCH,22,moderate,2,0E-20,6.5,15.0,6.95,
TOUCH,23,flat,10,0E-20,9.0,8.0,34.04999999999999,180.0000000000000000
TOUCH,23,moderate,3,0E-20,32.0,8.0,45.5,240.0000000000000000
TOUCH,24,flat,6,0E-20,9.0,6.0,30.5,100.0000000000000000
TOUCH,25,flat,5,0E-20,9.0,15.0,23.4,240.0000000000000000
TOUCH,25,moderate,1,0E-20,2.0,11.0,2.0,
TOUCH,26,flat,10,0E-20,9.0,18.0,25.299999999999994,145.7142857142857143
TOUCH,26,moderate,2,0E-20,6.5,7.5,9.649999999999999,270.0000000000000000
TOUCH,26,steep,1,0E-20,19.0,41.0,19.0,
TOUCH,27,flat,5,0E-20,6.0,17.0,28.199999999999996,270.0000000000000000
TOUCH,27,moderate,1,0E-20,13.0,7.0,13.0,
TOUCH,28,flat,1,0E-20,6.0,12.0,6.0,
TOUCH,28,moderate,2,0E-20,18.5,17.5,25.25,180.0000000000000000
TOUCH,29,flat,3,0E-20,21.0,4.0,21.9,240.0000000000000000
TOUCH,29,moderate,2,0E-20,5.5,10.0,10.45,300.0000000000000000
TOUCH,30,flat,6,0E-20,6.5,9.5,15.5,180.0000000000000000
TOUCH,30,moderate,3,0E-20,7.0,12.0,34.0,210.0000000000000000
TOUCH,31,flat,2,0E-20,7.0,0.5,7.9,150.0000000000000000
TOUCH,31,moderate,1,0E-20,16.0,5.0,16.0,180.0000000000000000
TOUCH,32,flat,1,0E-20,4.0,46.0,4.0,
TOUCH,32,moderate,2,0E-20,23.0,3.0,25.7,240.0000000000000000
TOUCH,33,flat,1,0E-20,20.0,11.0,20.0,300.0000000000000000
TOUCH,33,moderate,1,0E-20,14.0,8.0,14.0,120.0000000000000000
TOUCH,34,flat,1,0E-20,2.0,6.0,2.0,
TOUCH,34,moderate,1,0E-20,9.0,10.0,9.0,60.0000000000000000
TOUCH,35,flat,3,0E-20,5.0,6.0,5.9,120.0000000000000000
TOUCH,36,moderate,2,0E-20,19.0,13.5,26.2,270.0000000000000000
TOUCH,37,flat,2,0E-20,7.0,10.0,8.8,180.0000000000000000
TOUCH,37,moderate,2,0E-20,30.0,11.0,34.5,210.0000000000000000
TOUCH,38,flat,1,0E-20,9.0,4.0,9.0,60.0000000000000000
TOUCH,39,flat,1,0E-20,11.0,3.0,11.0,240.0000000000000000
TOUCH,39,moderate,2,0E-20,12.0,9.0,20.099999999999998,300.0000000000000000
TOUCH,40,moderate,1,0E-20,1.0,16.0,1.0,120.0000000000000000
TOUCH,41,flat,2,0E-20,7.5,2.5,11.549999999999999,120.0000000000000000
TOUCH,41,moderate,1,0E-20,4.0,13.0,4.0,60.0000000000000000
TOUCH,42,flat,1,0E-20,11.0,2.0,11.0,60.0000000000000000
TOUCH,43,flat,1,0E-20,4.0,11.0,4.0,
TOUCH,43,moderate,1,0E-20,5.0,8.0,5.0,60.0000000000000000
