touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
1,108,8.6296296296296296,9.8888888888888889
2,108,8.5833333333333333,9.5277777777777778
3,108,8.6574074074074074,8.5555555555555556
4,106,7.8490566037735849,9.5660377358490566
5,106,8.2641509433962264,9.6320754716981132
6,106,8.4150943396226415,8.6603773584905660
7,106,8.7641509433962264,9.1603773584905660
8,106,8.1320754716981132,9.9905660377358491
9,106,9.2358490566037736,8.6603773584905660
10,106,8.9716981132075472,9.1226415094339623
11,105,8.9142857142857143,9.1904761904761905
12,105,8.4380952380952381,10.0285714285714286
13,105,8.1428571428571429,9.3142857142857143
14,103,9.1941747572815534,9.1844660194174757
15,102,10.0784313725490196,9.8921568627450980
16,101,10.0990099009900990,9.4356435643564356
17,101,8.1386138613861386,12.3465346534653465
18,101,11.3267326732673267,12.1683168316831683
19,100,9.9000000000000000,12.0600000000000000
20,97,8.1134020618556701,13.1649484536082474
21,96,8.3541666666666667,13.3229166666666667
22,96,8.7500000000000000,13.0104166666666667
23,96,10.6770833333333333,12.8645833333333333
24,96,8.8645833333333333,14.0208333333333333
25,94,8.7234042553191489,19.0425531914893617
26,93,10.0215053763440860,20.3655913978494624
27,91,11.0219780219780220,19.8571428571428571
28,89,12.5730337078651685,20.9550561797752809
29,88,13.3863636363636364,21.0113636363636364
30,83,11.7349397590361446,22.2168674698795181
31,83,15.6144578313253012,17.1084337349397590
32,79,14.0126582278481013,20.3797468354430380
33,77,14.5064935064935065,17.6233766233766234
34,75,11.5733333333333333,22.7333333333333333
35,74,15.1486486486486486,20.1216216216216216
36,71,10.1830985915492958,23.3239436619718310
37,70,11.8428571428571429,27.9571428571428571
38,68,12.5735294117647059,24.0441176470588235
39,64,10.9375000000000000,23.8125000000000000
40,62,9.8225806451612903,24.4838709677419355
41,62,15.9516129032258065,20.2258064516129032
42,56,12.6250000000000000,24.5178571428571429
43,54,11.6481481481481481,29.5000000000000000
44,52,15.1346153846153846,23.6538461538461538
45,50,9.6200000000000000,29.6600000000000000
46,47,9.8085106382978723,30.4893617021276596
47,46,12.4782608695652174,28.9782608695652174
48,46,11.0434782608695652,29.8695652173913043
49,45,11.0000000000000000,30.4444444444444444
50,45,11.7111111111111111,31.2666666666666667
51,43,15.3023255813953488,27.0232558139534884
52,41,14.3902439024390244,28.4878048780487805
53,40,8.1750000000000000,33.6250000000000000
54,37,8.6756756756756757,36.0810810810810811
55,35,9.2000000000000000,35.1428571428571429
56,32,9.5000000000000000,35.7187500000000000
57,32,8.0000000000000000,37.0625000000000000
58,32,9.6250000000000000,36.0312500000000000
59,32,10.7187500000000000,35.6250000000000000
60,31,7.2580645161290323,38.0645161290322581
61,28,7.0357142857142857,42.7142857142857143
62,28,9.6785714285714286,39.5714285714285714
63,27,11.6666666666666667,41.3703703703703704
64,27,8.6296296296296296,43.8518518518518519
65,25,8.3200000000000000,44.9200000000000000
66,25,10.0000000000000000,46.2000000000000000
67,24,12.1666666666666667,44.9583333333333333
68,23,8.3478260869565217,49.9130434782608696
69,22,5.1818181818181818,51.4545454545454545
70,22,6.0454545454545455,50.0909090909090909
71,19,5.9473684210526316,55.1052631578947368
72,18,6.4444444444444444,58.8333333333333333
73,17,7.7647058823529412,61.1176470588235294
74,17,9.4117647058823529,60.8823529411764706
75,15,4.8000000000000000,72.4000000000000000
76,15,32.1333333333333333,58.4666666666666667
77,15,20.4666666666666667,69.8000000000000000
78,15,11.0000000000000000,76.3333333333333333
