touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
1,210,9.1190476190476190,13.5761904761904762
2,208,8.6682692307692308,13.8750000000000000
3,208,7.8076923076923077,13.4711538461538462
4,208,7.6153846153846154,14.0673076923076923
5,208,7.8701923076923077,13.0817307692307692
6,208,8.3028846153846154,13.1538461538461538
7,206,7.6456310679611650,12.6796116504854369
8,206,8.2524271844660194,12.5000000000000000
9,205,7.8731707317073171,13.2097560975609756
10,204,8.1960784313725490,12.8676470588235294
11,203,8.0295566502463054,12.4433497536945813
12,203,7.3300492610837438,12.6600985221674877
13,200,7.5000000000000000,13.5400000000000000
14,199,8.1105527638190955,12.6633165829145729
15,197,8.6345177664974619,12.6954314720812183
16,195,8.7846153846153846,13.1897435897435897
17,195,8.2461538461538462,14.7435897435897436
18,195,8.7846153846153846,14.0307692307692308
19,193,8.6321243523316062,14.3834196891191710
20,192,8.1197916666666667,14.9739583333333333
21,190,8.3526315789473684,15.2157894736842105
22,189,10.3650793650793651,14.9365079365079365
23,187,9.3903743315508021,15.5347593582887701
24,185,9.0054054054054054,15.7729729729729730
25,182,9.3461538461538462,14.7637362637362637
26,182,10.3626373626373626,14.8571428571428571
27,179,9.4134078212290503,15.7430167597765363
28,175,10.2400000000000000,14.6628571428571429
29,172,9.6686046511627907,15.1511627906976744
30,168,9.5535714285714286,16.3095238095238095
31,163,9.9570552147239264,17.0920245398773006
32,158,9.7468354430379747,16.6139240506329114
33,151,9.2052980132450331,17.4569536423841060
34,151,9.9072847682119205,17.1258278145695364
35,146,9.5136986301369863,16.2671232876712329
36,145,9.4137931034482759,17.2758620689655172
37,144,9.3819444444444444,16.7986111111111111
38,141,10.0567375886524823,19.0283687943262411
39,136,9.6102941176470588,18.4632352941176471
40,135,9.9333333333333333,18.7185185185185185
41,132,9.8484848484848485,19.7954545454545455
42,130,10.0846153846153846,20.7846153846153846
43,126,11.3809523809523810,18.5476190476190476
44,122,9.7213114754098361,18.9754098360655738
45,117,10.3247863247863248,19.6581196581196581
46,114,9.9385964912280702,20.4736842105263158
47,111,10.2162162162162162,20.2342342342342342
48,108,11.4444444444444444,20.6759259259259259
49,103,10.3009708737864078,21.3980582524271845
50,98,9.9285714285714286,20.4795918367346939
51,94,9.6276595744680851,21.8297872340425532
52,91,10.1318681318681319,21.2197802197802198
53,89,10.3595505617977528,22.9325842696629213
54,85,11.1411764705882353,21.4588235294117647
55,84,10.5833333333333333,22.3928571428571429
56,82,9.0000000000000000,24.5365853658536585
57,78,10.9358974358974359,22.7564102564102564
58,77,9.1818181818181818,23.4675324675324675
59,74,11.1621621621621622,23.2162162162162162
60,71,12.1126760563380282,22.9436619718309859
61,69,12.0724637681159420,25.4347826086956522
62,66,11.5303030303030303,27.1363636363636364
63,63,11.7936507936507937,25.6031746031746032
64,59,11.0847457627118644,26.3389830508474576
65,57,9.3157894736842105,29.7192982456140351
66,55,9.2727272727272727,29.7454545454545455
67,54,9.7407407407407407,28.0185185185185185
68,51,7.3529411764705882,29.7450980392156863
69,50,6.8600000000000000,29.0000000000000000
70,48,10.1250000000000000,27.4375000000000000
71,47,9.8723404255319149,29.5744680851063830
72,44,9.4318181818181818,30.3636363636363636
73,43,9.4186046511627907,32.7906976744186047
74,41,9.9512195121951220,34.3658536585365854
75,40,8.8750000000000000,35.4500000000000000
76,37,13.4324324324324324,35.0810810810810811
77,35,10.2571428571428571,36.0285714285714286
78,32,8.9062500000000000,38.6875000000000000
79,32,9.3750000000000000,38.7187500000000000
80,30,8.8333333333333333,41.7333333333333333
81,28,9.3928571428571429,41.0714285714285714
82,27,10.1111111111111111,43.5925925925925926
83,26,9.5384615384615385,45.4615384615384615
84,23,11.6956521739130435,51.6956521739130435
85,20,10.4500000000000000,56.3000000000000000
86,17,7.4117647058823529,61.8823529411764706
87,16,8.1875000000000000,65.6875000000000000
88,15,5.8666666666666667,70.3333333333333333
89,14,5.7857142857142857,72.6428571428571429
90,14,8.5714285714285714,72.9285714285714286
91,13,9.6923076923076923,80.0769230769230769
92,12,6.8333333333333333,84.5833333333333333
93,12,7.5000000000000000,84.0833333333333333
94,11,18.0000000000000000,91.7272727272727273
95,11,11.0000000000000000,94.2727272727272727
96,11,8.0000000000000000,92.4545454545454545
97,11,8.3636363636363636,94.1818181818181818
98,11,5.1818181818181818,94.3636363636363636
99,10,6.9000000000000000,99.9000000000000000
100,10,9.6000000000000000,98.1000000000000000
101,9,7.3333333333333333,111.3333333333333333
102,8,8.5000000000000000,121.3750000000000000
103,6,6.3333333333333333,160.0000000000000000
104,6,8.6666666666666667,160.6666666666666667
105,5,2.0000000000000000,188.2000000000000000
106,5,2.2000000000000000,188.4000000000000000
107,5,2.4000000000000000,187.8000000000000000
108,5,2.8000000000000000,188.4000000000000000
109,5,3.0000000000000000,188.8000000000000000
110,5,1.8000000000000000,191.2000000000000000
111,5,2.2000000000000000,190.4000000000000000
112,5,3.2000000000000000,188.2000000000000000
113,5,4.8000000000000000,187.4000000000000000
114,5,4.4000000000000000,186.6000000000000000
115,5,4.0000000000000000,188.4000000000000000
116,5,3.0000000000000000,190.8000000000000000
117,4,3.5000000000000000,237.0000000000000000
118,4,4.0000000000000000,235.2500000000000000
119,4,1.2500000000000000,237.2500000000000000
120,4,11.0000000000000000,234.2500000000000000
121,4,7.5000000000000000,236.2500000000000000
122,4,4.0000000000000000,240.7500000000000000
123,4,3.0000000000000000,239.5000000000000000
124,4,3.0000000000000000,246.0000000000000000
125,4,8.7500000000000000,240.5000000000000000
126,4,6.0000000000000000,243.5000000000000000
127,4,8.5000000000000000,240.2500000000000000
128,4,9.0000000000000000,241.5000000000000000
129,4,10.0000000000000000,247.5000000000000000
130,3,4.6666666666666667,323.3333333333333333
131,3,6.0000000000000000,320.0000000000000000
132,3,8.3333333333333333,317.0000000000000000
133,3,6.6666666666666667,326.0000000000000000
134,3,11.6666666666666667,321.6666666666666667
135,3,9.6666666666666667,318.6666666666666667
136,3,5.0000000000000000,331.0000000000000000
137,3,6.0000000000000000,323.6666666666666667
138,2,4.0000000000000000,488.5000000000000000
139,2,8.5000000000000000,477.0000000000000000
140,2,32.0000000000000000,478.0000000000000000
141,2,18.0000000000000000,473.5000000000000000
142,2,9.5000000000000000,480.0000000000000000
143,2,3.0000000000000000,488.0000000000000000
144,2,6.5000000000000000,491.0000000000000000
145,2,6.5000000000000000,476.5000000000000000
146,2,12.5000000000000000,475.5000000000000000
147,1,24.0000000000000000,468.0000000000000000
148,1,12.0000000000000000,474.0000000000000000
149,1,7.0000000000000000,473.0000000000000000
150,1,3.0000000000000000,473.0000000000000000
