hour,minute,avg_reaction_size,event_count
0,0,8.4444444444444444,9
0,1,6.7142857142857143,7
0,2,18.3333333333333333,6
0,3,8.8000000000000000,5
0,4,11.8000000000000000,10
0,5,9.1111111111111111,9
0,6,9.1428571428571429,7
0,7,36.8571428571428571,7
0,8,5.3333333333333333,6
0,9,2.2500000000000000,4
0,10,5.2500000000000000,4
0,11,10.0000000000000000,3
0,12,7.8888888888888889,9
0,13,4.5714285714285714,7
0,14,6.0000000000000000,3
0,15,7.0000000000000000,5
0,16,8.1250000000000000,8
0,17,6.0000000000000000,6
0,18,7.5000000000000000,6
0,19,8.6250000000000000,8
0,20,32.8750000000000000,8
0,21,24.0000000000000000,12
0,22,26.1818181818181818,11
0,23,6.8750000000000000,8
0,24,7.3750000000000000,8
0,25,24.0909090909090909,11
0,26,33.4444444444444444,9
0,27,8.4000000000000000,5
0,28,6.0000000000000000,7
0,29,7.5000000000000000,12
0,30,7.2727272727272727,11
0,31,8.3750000000000000,8
0,32,2.4285714285714286,7
0,33,6.1250000000000000,8
0,34,42.1666666666666667,6
0,35,5.4000000000000000,5
0,36,2.0000000000000000,2
0,37,9.0000000000000000,5
0,38,7.8571428571428571,7
0,39,2.4000000000000000,5
0,40,5.8000000000000000,5
0,41,5.4000000000000000,5
0,42,6.6000000000000000,5
0,43,2.0000000000000000,3
0,44,3.0000000000000000,2
0,45,3.0000000000000000,2
0,46,5.2000000000000000,5
0,47,5.5000000000000000,4
0,48,4.5000000000000000,4
0,49,2.6000000000000000,5
0,50,5.4000000000000000,5
0,51,4.0000000000000000,4
0,52,10.2000000000000000,5
0,53,10.5000000000000000,6
0,54,7.5000000000000000,6
0,55,5.0000000000000000,5
0,56,7.5000000000000000,2
0,57,60.5000000000000000,4
0,58,5.4285714285714286,7
0,59,3.5000000000000000,4
1,0,5.2857142857142857,7
1,1,12.7142857142857143,7
1,2,10.6250000000000000,8
1,3,10.2857142857142857,7
1,4,7.0000000000000000,2
1,5,4.6666666666666667,6
1,6,3.0000000000000000,4
1,7,6.7500000000000000,4
1,8,9.0000000000000000,2
1,9,6.0000000000000000,2
