hour,minute,avg_reaction_size,event_count
0,0,8.1739130434782609,23
0,1,4.6666666666666667,12
0,2,6.6428571428571429,14
0,3,6.1428571428571429,14
0,4,5.8823529411764706,17
0,5,6.7058823529411765,17
0,6,7.5555555555555556,18
0,7,6.5333333333333333,15
0,8,5.5000000000000000,14
0,9,6.6250000000000000,16
0,10,6.8571428571428571,14
0,11,6.2500000000000000,8
0,12,4.5555555555555556,9
0,13,6.9285714285714286,14
0,14,5.6250000000000000,16
0,15,5.4444444444444444,18
0,16,5.8666666666666667,15
0,17,5.8125000000000000,16
0,18,6.0000000000000000,13
0,19,4.3333333333333333,15
0,20,3.6428571428571429,14
0,21,8.9166666666666667,12
0,22,7.3333333333333333,12
0,23,4.8750000000000000,8
0,24,6.1111111111111111,9
0,25,4.9090909090909091,11
0,26,7.1666666666666667,12
0,27,7.6153846153846154,13
0,28,5.9285714285714286,14
0,29,6.5333333333333333,15
0,30,7.8181818181818182,22
0,31,7.4285714285714286,21
0,32,7.7619047619047619,21
0,33,4.1176470588235294,17
0,34,7.1250000000000000,16
0,35,5.7142857142857143,14
0,36,4.5454545454545455,11
0,37,8.5000000000000000,16
0,38,5.2777777777777778,18
0,39,5.7500000000000000,16
0,40,4.7692307692307692,13
0,41,4.0714285714285714,14
0,42,6.8181818181818182,11
0,43,3.8461538461538462,13
0,44,5.0666666666666667,15
0,45,4.9230769230769231,13
0,46,4.6666666666666667,12
0,47,6.4000000000000000,15
0,48,6.2500000000000000,12
0,49,5.8000000000000000,10
0,50,6.0769230769230769,13
0,51,3.2666666666666667,15
0,52,4.9333333333333333,15
0,53,6.6923076923076923,13
0,54,4.6666666666666667,15
0,55,6.4545454545454545,11
0,56,6.2222222222222222,9
0,57,5.5384615384615385,13
0,58,5.7272727272727273,11
0,59,8.5714285714285714,14
1,0,8.4666666666666667,15
1,1,6.9090909090909091,11
1,2,10.7142857142857143,7
1,3,12.7500000000000000,8
1,4,10.0833333333333333,12
1,5,8.1538461538461538,13
1,6,7.0000000000000000,11
1,7,8.1000000000000000,10
1,8,6.2727272727272727,11
1,9,3.5555555555555556,9
1,10,3.1428571428571429,7
1,11,3.5384615384615385,13
1,12,5.1818181818181818,11
1,13,5.6363636363636364,11
1,14,5.3333333333333333,9
1,15,4.4545454545454545,11
1,16,7.7777777777777778,9
1,17,8.7777777777777778,9
1,18,7.2500000000000000,8
1,19,6.7500000000000000,8
1,20,11.2000000000000000,5
1,21,9.1428571428571429,7
1,22,7.0000000000000000,6
1,23,6.8000000000000000,10
1,24,6.7142857142857143,7
1,25,7.3333333333333333,9
1,26,7.5833333333333333,12
1,27,11.4545454545454545,11
1,28,12.8181818181818182,11
1,29,11.2307692307692308,13
1,30,10.7500000000000000,12
1,31,5.2222222222222222,9
1,32,8.6666666666666667,12
1,33,10.4000000000000000,10
1,34,6.6666666666666667,6
1,35,8.9000000000000000,10
1,36,10.5000000000000000,10
1,37,12.5000000000000000,14
1,38,7.0000000000000000,10
1,39,8.6923076923076923,13
1,40,10.2857142857142857,7
1,41,7.0000000000000000,9
1,42,4.3333333333333333,6
1,43,9.2222222222222222,9
1,44,11.3333333333333333,9
1,45,10.9090909090909091,11
1,46,9.2222222222222222,9
1,47,8.1538461538461538,13
1,48,6.3076923076923077,13
1,49,8.2352941176470588,17
1,50,8.6363636363636364,11
1,51,9.7777777777777778,9
1,52,10.1538461538461538,13
1,53,10.8181818181818182,11
1,54,7.7777777777777778,9
1,55,8.0769230769230769,13
1,56,10.3846153846153846,13
1,57,8.2857142857142857,7
1,58,5.8000000000000000,5
1,59,14.6666666666666667,6
2,0,11.2000000000000000,10
2,1,9.5833333333333333,12
2,2,11.5000000000000000,8
2,3,10.5000000000000000,10
2,4,7.1666666666666667,6
2,5,8.1428571428571429,7
2,6,14.5555555555555556,9
2,7,9.2222222222222222,9
2,8,8.5384615384615385,13
2,9,10.2500000000000000,12
2,10,11.0000000000000000,12
2,11,7.5714285714285714,7
2,12,8.3000000000000000,10
2,13,14.6250000000000000,8
2,14,6.3333333333333333,6
2,15,5.7500000000000000,4
2,16,7.0000000000000000,5
2,17,30.2500000000000000,4
2,18,11.0000000000000000,5
2,19,9.4444444444444444,9
2,20,7.7500000000000000,8
2,21,9.2000000000000000,5
2,22,8.3333333333333333,3
2,23,8.3750000000000000,8
2,24,13.6250000000000000,8
2,25,18.0000000000000000,6
2,26,13.0000000000000000,12
2,27,10.1000000000000000,10
2,28,10.3333333333333333,9
2,29,12.5714285714285714,7
2,30,9.1666666666666667,6
2,31,13.2500000000000000,8
2,32,12.2857142857142857,7
2,33,8.1000000000000000,10
2,34,12.4285714285714286,7
2,35,7.3333333333333333,3
2,36,10.0000000000000000,8
2,37,7.7142857142857143,7
2,38,13.2000000000000000,5
2,39,11.1428571428571429,7
2,40,9.8000000000000000,5
2,41,9.6666666666666667,9
2,42,12.2857142857142857,7
2,43,10.8888888888888889,9
2,44,4.5000000000000000,4
2,45,13.6000000000000000,5
2,46,9.4166666666666667,12
2,47,5.1000000000000000,10
2,48,9.0000000000000000,10
2,49,6.4444444444444444,9
2,50,7.8888888888888889,9
2,51,6.2857142857142857,7
2,52,9.1250000000000000,8
2,53,7.0000000000000000,3
2,54,7.5000000000000000,6
2,55,14.3333333333333333,3
2,56,12.2000000000000000,5
2,57,11.2000000000000000,5
2,58,9.1666666666666667,6
2,59,14.0000000000000000,5
3,0,11.5000000000000000,8
3,1,14.3333333333333333,3
3,2,10.2857142857142857,7
3,3,12.4000000000000000,5
3,4,7.1666666666666667,6
3,5,11.2500000000000000,4
3,6,12.6250000000000000,8
3,7,11.9000000000000000,10
3,8,8.3636363636363636,11
3,9,10.4000000000000000,10
3,10,9.6000000000000000,10
3,11,11.3750000000000000,8
3,12,7.7777777777777778,9
3,13,10.0909090909090909,11
3,14,8.4444444444444444,9
3,15,13.6000000000000000,10
3,16,10.7272727272727273,11
3,17,13.6000000000000000,10
3,18,15.2222222222222222,9
3,19,9.4285714285714286,14
3,20,9.0000000000000000,12
3,21,10.0000000000000000,10
3,22,8.0000000000000000,12
3,23,8.1250000000000000,16
3,24,8.4285714285714286,7
3,25,8.5555555555555556,9
3,26,17.3750000000000000,8
3,27,14.4545454545454545,11
3,28,10.3076923076923077,13
3,29,14.1111111111111111,9
3,30,12.1538461538461538,13
3,31,8.6666666666666667,12
3,32,8.0000000000000000,13
3,33,10.2000000000000000,10
3,34,8.3333333333333333,12
3,35,10.8666666666666667,15
3,36,9.4285714285714286,14
3,37,8.3636363636363636,11
3,38,7.1875000000000000,16
3,39,10.5000000000000000,12
3,40,15.5555555555555556,9
3,41,15.0000000000000000,11
