event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,29,moderate,21,0.52380952380952380952,2.0,50.0,2.0,
CROSS,29,steep,34,0.41176470588235294118,16.5,67.5,16.95,180.0000000000000000
CROSS,30,flat,2,1.00000000000000000000,,,,
CROSS,30,moderate,26,0.53846153846153846154,16.0,66.0,52.0,280.0000000000000000
CROSS,30,steep,31,0.48387096774193548387,15.0,13.0,15.0,300.0000000000000000
CROSS,31,moderate,27,0.55555555555555555556,3.0,11.0,3.0,60.0000000000000000
CROSS,31,steep,29,0.37931034482758620690,30.0,58.0,48.9,240.0000000000000000
CROSS,32,moderate,24,0.45833333333333333333,513.0,257.0,513.0,240.0000000000000000
CROSS,32,steep,28,0.50000000000000000000,38.0,33.0,38.0,300.0000000000000000
CROSS,33,moderate,25,0.52000000000000000000,,,,
CROSS,33,steep,29,0.44827586206896551724,37.5,24.5,38.85,210.0000000000000000
CROSS,34,moderate,15,0.60000000000000000000,,,,
CROSS,34,steep,26,0.53846153846153846154,,,,
CROSS,35,moderate,20,0.50000000000000000000,39.0,50.0,105.6,60.0000000000000000
CROSS,35,steep,20,0.45000000000000000000,12.0,32.0,12.0,60.0000000000000000
CROSS,36,moderate,15,0.33333333333333333333,,,,
CROSS,36,steep,19,0.57894736842105263158,6.0,56.0,6.0,
CROSS,37,moderate,17,0.35294117647058823529,36.0,125.0,36.0,60.0000000000000000
CROSS,37,steep,22,0.45454545454545454545,44.0,116.0,231.2,160.0000000000000000
CROSS,38,moderate,11,0.09090909090909090909,97.0,673.0,97.0,180.0000000000000000
CROSS,38,steep,17,0.52941176470588235294,,,,
CROSS,39,moderate,15,0.46666666666666666667,20.0,260.0,25.4,120.0000000000000000
CROSS,39,steep,18,0.44444444444444444444,48.0,13.0,50.7,240.0000000000000000
CROSS,40,moderate,9,0.33333333333333333333,13.0,198.0,31.0,300.0000000000000000
CROSS,40,steep,17,0.29411764705882352941,32.0,39.0,300.2,160.0000000000000000
CROSS,41,moderate,8,0.37500000000000000000,23.5,86.0,30.25,
CROSS,41,steep,14,0.35714285714285714286,72.0,60.0,203.79999999999998,180.0000000000000000
CROSS,42,moderate,8,0.25000000000000000000,,,,
CROSS,42,steep,15,0.33333333333333333333,25.0,30.0,265.29999999999995,180.0000000000000000
CROSS,43,moderate,8,0.25000000000000000000,24.0,33.0,24.0,180.0000000000000000
CROSS,43,steep,12,0.50000000000000000000,58.5,147.5,205.29999999999995,140.0000000000000000
CROSS,44,moderate,6,0.50000000000000000000,222.0,47.0,222.0,240.0000000000000000
CROSS,44,steep,8,0.50000000000000000000,7.0,33.0,7.0,60.0000000000000000
CROSS,45,moderate,7,0.71428571428571428571,198.0,71.0,198.0,60.0000000000000000
CROSS,45,steep,9,0.44444444444444444444,43.0,18.0,43.0,300.0000000000000000
CROSS,46,moderate,8,0.50000000000000000000,,,,
