touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
46,48,11.1458333333333333,24.7291666666666667
47,47,12.6595744680851064,24.1489361702127660
48,46,16.5217391304347826,21.1304347826086957
49,44,11.2500000000000000,28.0909090909090909
50,44,10.9318181818181818,27.0909090909090909
51,41,17.1707317073170732,21.4878048780487805
52,39,9.6153846153846154,27.1794871794871795
53,39,9.8717948717948718,27.5384615384615385
54,38,11.6052631578947368,26.6315789473684211
55,36,10.9166666666666667,31.7222222222222222
56,36,12.1944444444444444,29.9722222222222222
57,36,10.1944444444444444,29.8055555555555556
58,34,7.7647058823529412,31.7647058823529412
59,34,13.4411764705882353,28.8235294117647059
60,33,14.1515151515151515,27.6060606060606061
61,33,11.4545454545454545,28.8484848484848485
62,33,13.2727272727272727,29.2727272727272727
63,32,13.3750000000000000,28.4375000000000000
64,32,12.0625000000000000,28.8125000000000000
65,29,9.0689655172413793,32.5517241379310345
66,28,10.0000000000000000,31.7857142857142857
67,28,10.2142857142857143,31.2500000000000000
68,27,11.7407407407407407,34.2222222222222222
69,26,10.8846153846153846,40.7692307692307692
70,26,13.3461538461538462,38.1153846153846154
71,24,12.7083333333333333,39.4166666666666667
72,24,10.0000000000000000,38.1250000000000000
73,24,12.8333333333333333,33.3333333333333333
74,21,11.0476190476190476,40.5238095238095238
75,19,10.0526315789473684,42.1578947368421053
76,19,12.3157894736842105,43.8421052631578947
77,18,11.4444444444444444,43.9444444444444444
78,18,12.1666666666666667,42.4444444444444444
79,17,7.7058823529411765,45.8235294117647059
80,17,12.0588235294117647,46.2352941176470588
81,17,11.7647058823529412,46.0588235294117647
82,17,9.4117647058823529,43.1764705882352941
83,16,9.6875000000000000,47.9375000000000000
84,15,7.2000000000000000,48.0666666666666667
85,15,10.6000000000000000,46.7333333333333333
86,15,12.8666666666666667,46.7333333333333333
87,13,13.1538461538461538,52.9230769230769231
88,13,10.4615384615384615,54.3846153846153846
89,13,9.6923076923076923,54.6153846153846154
90,12,6.9166666666666667,60.0833333333333333
91,9,6.3333333333333333,81.2222222222222222
92,9,6.6666666666666667,76.8888888888888889
93,8,7.5000000000000000,82.2500000000000000
94,7,13.0000000000000000,86.7142857142857143
95,7,10.1428571428571429,89.8571428571428571
96,7,4.2857142857142857,92.4285714285714286
97,6,3.5000000000000000,105.0000000000000000
98,6,13.0000000000000000,100.3333333333333333
99,6,13.0000000000000000,102.0000000000000000
100,6,6.6666666666666667,110.5000000000000000
