hour,minute,avg_reaction_size,event_count
0,0,10.9000000000000000,10
0,1,10.3076923076923077,13
0,2,13.2727272727272727,11
0,3,15.9000000000000000,10
0,4,14.1250000000000000,16
0,5,18.3333333333333333,12
0,6,15.8666666666666667,15
0,7,12.4285714285714286,14
0,8,15.1111111111111111,9
0,9,8.3636363636363636,11
0,10,10.5384615384615385,13
0,11,9.8888888888888889,9
0,12,10.3636363636363636,11
0,13,9.7142857142857143,7
0,14,11.7500000000000000,8
0,15,5.0000000000000000,2
0,16,8.5000000000000000,8
0,17,11.3333333333333333,9
0,18,9.4444444444444444,9
0,19,11.6363636363636364,11
0,20,6.1000000000000000,10
0,21,11.2000000000000000,5
0,22,11.0000000000000000,6
0,23,12.5454545454545455,11
0,24,18.1000000000000000,10
0,25,9.8571428571428571,7
0,26,13.3750000000000000,8
0,27,7.8000000000000000,5
0,28,7.4000000000000000,5
0,29,17.0000000000000000,2
0,30,11.0000000000000000,3
0,31,14.2500000000000000,4
0,32,14.6666666666666667,6
0,33,15.1250000000000000,8
0,34,8.8000000000000000,5
0,35,8.3333333333333333,3
0,36,16.2500000000000000,4
0,37,6.3333333333333333,3
0,38,7.4285714285714286,7
0,39,8.5000000000000000,4
0,40,8.3333333333333333,6
0,41,12.4000000000000000,5
0,42,12.9000000000000000,10
0,43,7.5714285714285714,7
0,44,10.4000000000000000,5
0,45,7.4000000000000000,5
0,46,10.0000000000000000,2
0,47,6.8571428571428571,7
0,48,6.1428571428571429,7
0,49,7.4444444444444444,9
0,50,9.7500000000000000,8
0,51,6.2500000000000000,8
0,52,10.6000000000000000,10
0,53,11.6000000000000000,5
0,54,9.0000000000000000,8
0,55,10.6000000000000000,5
0,56,13.5000000000000000,2
0,57,8.0000000000000000,6
0,58,14.2500000000000000,4
0,59,6.7500000000000000,4
1,0,25.0000000000000000,2
1,1,9.0000000000000000,4
1,2,11.4444444444444444,9
1,3,6.8333333333333333,6
1,4,16.8750000000000000,8
1,5,7.0000000000000000,5
1,6,12.1428571428571429,7
1,7,11.8750000000000000,8
1,8,9.4285714285714286,7
1,9,10.8888888888888889,9
1,10,10.8888888888888889,9
1,11,10.3333333333333333,6
1,12,9.8000000000000000,5
1,13,8.1666666666666667,6
1,14,11.8888888888888889,9
1,15,13.4285714285714286,7
1,16,11.4000000000000000,5
1,17,18.8571428571428571,7
1,18,10.2000000000000000,5
1,19,13.0000000000000000,5
1,20,28.5000000000000000,4
1,21,10.0000000000000000,5
1,22,14.7500000000000000,8
1,23,13.0000000000000000,8
1,24,21.5714285714285714,7
1,25,13.8000000000000000,5
1,26,17.0000000000000000,3
1,27,20.0000000000000000,2
1,28,11.0000000000000000,1
1,29,17.7500000000000000,4
1,30,20.6666666666666667,3
1,31,22.6666666666666667,6
1,32,30.5000000000000000,2
1,33,8.0000000000000000,4
1,34,21.5000000000000000,4
1,35,8.0000000000000000,4
1,36,10.2857142857142857,7
1,37,15.3333333333333333,3
1,38,25.3333333333333333,3
1,39,27.8000000000000000,5
1,40,19.4000000000000000,5
1,41,22.6666666666666667,3
1,42,15.0000000000000000,2
1,43,17.0000000000000000,4
1,44,13.0000000000000000,2
1,45,16.0000000000000000,2
1,46,24.5000000000000000,2
1,47,5.0000000000000000,2
1,48,15.0000000000000000,1
1,49,6.0000000000000000,1
1,50,11.5000000000000000,2
1,51,7.5000000000000000,2
1,52,14.0000000000000000,1
1,55,6.5000000000000000,2
1,56,16.0000000000000000,1
1,57,41.0000000000000000,2
1,58,35.0000000000000000,4
